Team #0,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,28 - 56
Team 2,Player #9,4,81,89,82,102,80,86,85,79,92,65,62,C+,27,25.232,0
Team 2,Player #10,5,85,85,90,85,117,79,87,87,107,56,63,C+,27,27.109,0
Team 2,Player #11,1,96,92,74,74,85,105,78,99,86,57,57,C+,27,28.316,0
Team 2,Player #12,2,89,94,86,74,80,88,85,98,89,50,69,C+,27,25.609,0
Team 2,Player #13,3,85,98,103,80,80,92,80,78,81,55,58,C+,27,25.84,0
Team 2,Player #14,4,95,86,91,104,86,87,93,93,94,57,56,C+,27,26.246,0
Team 2,Player #15,5,80,79,84,92,95,93,79,80,85,50,69,C+,27,25.968,0
Team #3,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,41 - 43
Team 3,Player #1,1,73,73,74,62,62,71,75,82,74,50,56,D+,27,24.655,0
Team 3,Player #2,2,70,78,76,67,66,66,72,82,67,50,57,D+,27,23.1805,0
Team 3,Player #3,3,73,80,75,65,62,62,62,62,76,56,54,D+,27,23.165,0
Team 3,Player #4,4,71,69,76,79,77,70,67,62,72,50,61,D+,27,22.877,0
Team 3,Player #5,5,71,66,82,81,69,66,65,71,70,56,57,D+,27,24.27,0
Team 3,Player #6,1,76,70,70,66,69,76,66,77,65,54,56,D+,27,24.905,0
Team 3,Player #7,2,80,77,69,70,62,65,71,80,65,50,56,D+,27,23.3225,0
Team 3,Player #8,3,69,73,76,67,62,68,67,66,76,50,50,D+,27,22.645,0
Team 3,Player #9,4,72,77,68,62,62,62,67,65,72,54,60,D+,27,22.953,0
Team 3,Player #10,5,73,67,80,75,74,62,62,65,76,50,58,D+,27,24.449,0
Team 3,Player #11,1,66,82,68,65,69,65,66,76,72,50,50,D+,27,25.576,0
Team 3,Player #12,2,82,71,62,66,65,66,65,71,78,54,57,D+,27,23.5095,0
Team 3,Player #13,3,66,66,73,69,75,62,71,66,78,50,60,D+,27,22.065,0
Team 3,Player #14,4,62,66,65,73,70,62,68,66,68,50,54,D+,27,22.011,0
Team 3,Player #15,5,62,65,66,76,74,67,62,62,66,53,57,D+,27,23.254,0
Team #4,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,45 - 39
Team 4,Player #1,1,91,92,73,62,72,71,62,92,79,56,55,B+,27,26.773,0
Team 4,Player #2,2,79,73,68,68,72,62,67,91,79,76,65,B+,27,23.021,0
Team 4,Player #3,3,88,67,75,77,68,85,78,73,94,50,57,B+,27,24.3,0
Team 4,Player #4,4,81,81,85,76,65,75,79,74,73,55,66,B+,27,23.545,0
Team 4,Player #5,5,75,68,62,77,87,67,62,78,74,50,67,B+,27,24.235,0
Team 4,Player #6,1,83,93,73,68,73,74,80,92,73,50,67,B+,27,27.067,0
Team 4,Player #7,2,84,87,75,62,77,74,67,89,69,56,65,B+,27,23.91,0
Team 4,Player #8,3,84,74,68,69,69,73,73,82,82,55,58,B+,27,23.56,0
Team 4,Player #9,4,78,83,72,75,68,62,81,62,67,55,58,B+,27,23.356,0
Team 4,Player #10,5,75,82,90,90,92,73,74,62,87,50,63,B+,27,25.838,0
Team 4,Player #11,1,84,92,62,67,74,78,75,94,82,50,50,B+,27,26.978,0
Team 4,Player #12,2,79,82,70,62,62,68,68,84,68,50,50,B+,27,23.114,0
Team 4,Player #13,3,76,89,74,76,73,75,74,81,80,55,60,B+,27,24.23,0
Team 4,Player #14,4,74,68,82,68,68,78,83,73,76,50,66,B+,27,22.833,0
Team 4,Player #15,5,69,81,89,80,99,84,74,62,87,62,58,B+,27,25.782,0
Team #5,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,31 - 53
Team 5,Player #1,1,85,78,64,57,52,69,69,62,59,56,50,D+,27,25.071,0
Team 5,Player #2,2,75,75,63,65,59,62,64,78,71,54,50,D+,27,22.195,0
Team 5,Player #3,3,59,82,73,61,59,80,69,58,73,61,60,D+,27,22.93,0
Team 5,Player #4,4,52,64,69,73,65,52,59,57,69,57,67,D+,27,21.035,0
Team 5,Player #5,5,60,64,71,59,87,64,58,58,73,58,65,D+,27,22.627,0
Team 5,Player #6,1,67,52,60,52,71,58,64,74,65,50,61,D+,27,22.809,0
Team 5,Player #7,2,65,65,69,58,59,63,66,86,69,50,57,D+,27,21.144,0
Team 5,Player #8,3,70,58,68,52,63,58,57,66,77,50,56,D+,27,21.41,0
Team 5,Player #9,4,69,58,91,76,66,68,58,59,58,56,55,D+,27,21.906,0
Team 5,Player #10,5,52,52,78,68,84,71,63,52,58,57,57,D+,27,21.253,0
Team 5,Player #11,1,76,70,71,65,58,62,66,66,71,55,61,D+,27,24.096,0
Team 5,Player #12,2,73,66,63,52,52,75,64,87,72,56,55,D+,27,22.067,0
Team 5,Player #13,3,80,71,77,58,72,65,64,57,75,50,63,D+,27,22.68,0
Team 5,Player #14,4,73,52,78,71,71,65,59,52,69,62,57,D+,27,22.176,0
Team 5,Player #15,5,71,57,61,52,80,52,79,56,58,63,67,D+,27,23.145,0
Team #6,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,38 - 46
Team 6,Player #1,1,86,61,62,55,66,69,65,79,74,56,57,C,27,25.599,0
Team 6,Player #2,2,61,70,66,55,55,74,62,87,72,62,57,C,27,21.757,0
Team 6,Player #3,3,78,75,84,55,72,60,66,67,61,62,56,C,27,22.45,0
Team 6,Player #4,4,77,72,80,73,73,73,74,75,71,56,57,C,27,23.051,0
Team 6,Player #5,5,68,55,80,72,71,70,62,66,73,50,58,C,27,23.274,0
Team 6,Player #6,1,77,72,62,55,55,67,66,79,71,56,69,C,27,24.326,0
Team 6,Player #7,2,71,59,66,64,61,67,55,85,98,66,69,C,27,22.078,0
Team 6,Player #8,3,96,90,55,60,67,73,77,73,61,50,62,C,27,24.26,0
Team 6,Player #9,4,60,66,82,81,55,74,55,55,79,77,61,C,27,21.634,0
Team 6,Player #10,5,69,88,61,68,69,69,65,68,82,50,56,C,27,25.501,0
Team 6,Player #11,1,73,74,61,55,64,80,67,75,67,57,74,C,27,24.054,0
Team 6,Player #12,2,82,76,79,73,68,73,66,96,60,50,50,C,27,23.346,0
Team 6,Player #13,3,61,60,76,55,55,66,66,62,55,56,69,C,27,20.45,0
Team 6,Player #14,4,75,59,78,74,55,72,60,55,82,56,50,C,27,22.46,0
Team 6,Player #15,5,82,79,61,66,72,82,68,67,61,70,58,C,27,24.722,0
Team #7,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,47 - 37
Team 7,Player #1,1,62,66,60,57,68,60,62,75,62,50,56,C,27,23.008,0
Team 7,Player #2,2,61,66,74,57,57,82,65,81,62,50,50,C,27,21.604,0
Team 7,Player #3,3,64,73,69,61,66,69,74,57,73,55,57,C,27,22.34,0
Team 7,Player #4,4,60,61,63,66,62,60,66,64,72,50,50,C,27,21.121,0
Team 7,Player #5,5,61,60,73,67,75,67,61,57,75,50,50,C,27,22.642,0
Team 7,Player #6,1,69,80,63,57,61,65,66,70,57,50,53,C,27,24.794,0
Team 7,Player #7,2,68,69,64,57,62,77,62,62,64,58,58,C,27,21.69,0
Team 7,Player #8,3,62,65,67,60,70,57,63,67,57,53,50,C,27,21.26,0
Team 7,Player #9,4,64,69,68,66,61,75,57,57,57,54,58,C,27,21.821,0
Team 7,Player #10,5,57,60,64,64,78,57,63,57,57,58,55,C,27,22.185,0
Team 7,Player #11,1,64,76,62,57,57,70,62,74,65,54,50,C,27,24.415,0
Team 7,Player #12,2,66,57,57,57,68,70,63,65,64,50,55,C,27,21.367,0
Team 7,Player #13,3,64,66,57,65,61,60,64,57,65,53,53,C,27,21.24,0
Team 7,Player #14,4,74,61,75,61,65,67,67,64,60,59,58,C,27,22.503,0
Team 7,Player #15,5,57,60,70,69,74,64,67,57,72,50,55,C,27,22.506,0
Team #8,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,16 - 68
Team 8,Player #1,1,69,40,51,40,50,52,57,72,57,54,56,D+,27,22.578,0
Team 8,Player #2,2,44,68,62,46,57,66,56,56,61,54,56,D+,27,20.878,0
Team 8,Player #3,3,58,64,60,54,54,52,64,59,64,50,50,D+,27,20.47,0
Team 8,Player #4,4,51,43,59,78,52,66,58,54,61,50,64,D+,27,19.537,0
Team 8,Player #5,5,54,45,53,55,85,45,56,40,64,50,55,D+,27,20.767,0
Team 8,Player #6,1,56,56,51,46,40,72,52,61,51,63,63,D+,27,20.88,0
Team 8,Player #7,2,61,47,45,40,54,57,52,67,52,50,55,D+,27,19.911,0
Team 8,Player #8,3,45,68,57,52,50,61,50,51,60,59,57,D+,27,20.61,0
Team 8,Player #9,4,47,53,64,65,56,60,58,40,52,57,62,D+,27,19.448,0
Team 8,Player #10,5,53,46,55,51,51,58,52,52,70,63,56,D+,27,20.343,0
Team 8,Player #11,1,49,70,40,40,47,59,63,72,40,50,50,D+,27,22.574,0
Team 8,Player #12,2,61,55,58,40,46,53,51,70,40,55,63,D+,27,19.719,0
Team 8,Player #13,3,73,65,63,55,56,53,51,45,55,50,50,D+,27,21.08,0
Team 8,Player #14,4,60,64,57,48,45,40,78,45,63,50,50,D+,27,20.297,0
Team 8,Player #15,5,53,52,59,52,59,46,56,40,45,62,50,D+,27,20.14,0
Team #9,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,57 - 27
Team 9,Player #1,1,72,72,74,73,68,71,87,91,80,57,72,C,27,24.423,0
Team 9,Player #2,2,90,76,84,67,68,73,77,75,67,57,55,C,27,24.132,0
Team 9,Player #3,3,75,81,100,73,65,95,95,82,74,61,57,C,27,23.94,0
Team 9,Player #4,4,72,73,103,89,74,85,67,61,76,55,55,C,27,23.143,0
Team 9,Player #5,5,66,82,82,89,92,84,74,77,81,50,63,C,27,25.849,0
Team 9,Player #6,1,78,91,66,67,75,80,74,93,72,50,57,C,27,26.789,0
Team 9,Player #7,2,76,79,73,67,61,74,78,92,80,50,63,C,27,23.193,0
Team 9,Player #8,3,101,91,84,66,68,91,81,84,85,61,50,C,27,25.69,0
Team 9,Player #9,4,85,73,87,67,74,75,72,73,87,59,65,C,27,24.025,0
Team 9,Player #10,5,77,66,84,87,105,71,80,71,85,50,72,C,27,25.399,0
Team 9,Player #11,1,76,72,83,61,84,81,76,99,93,50,50,C,27,25.307,0
Team 9,Player #12,2,74,78,79,72,74,87,72,89,72,50,57,C,27,23.203,0
Team 9,Player #13,3,84,84,94,85,85,91,79,79,80,50,50,C,27,24.33,0
Team 9,Player #14,4,75,82,94,80,82,75,67,61,80,55,76,C,27,23.856,0
Team 9,Player #15,5,66,73,81,74,97,79,73,61,68,64,50,C,27,24.385,0
Team #10,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,37 - 47
Team 10,Player #1,1,65,92,75,59,59,72,67,78,72,63,74,B,27,26.493,0
Team 10,Player #2,2,60,83,66,60,68,78,82,87,66,50,50,B,27,23.515,0
Team 10,Player #3,3,72,76,65,75,76,66,71,74,76,55,71,B,27,22.63,0
Team 10,Player #4,4,67,83,83,74,62,70,67,55,65,50,57,B,27,23.284,0
Team 10,Player #5,5,75,63,82,87,84,64,74,67,72,60,56,B,27,24.565,0
Team 10,Player #6,1,81,80,61,55,62,75,76,83,69,50,50,B,27,25.093,0
Team 10,Player #7,2,88,65,68,60,55,74,68,74,78,62,61,B,27,23.756,0
Team 10,Player #8,3,62,70,78,66,61,67,68,60,83,55,55,B,27,21.83,0
Team 10,Player #9,4,85,77,72,76,85,78,73,60,74,50,56,B,27,23.875,0
Team 10,Player #10,5,68,70,72,74,91,60,61,66,73,64,62,B,27,23.629,0
Team 10,Player #11,1,83,85,66,55,55,63,77,72,65,60,61,B,27,25.276,0
Team 10,Player #12,2,71,84,61,55,67,72,86,93,79,54,62,B,27,23.742,0
Team 10,Player #13,3,61,62,92,68,67,80,61,74,69,60,59,B,27,21.31,0
Team 10,Player #14,4,64,67,68,77,75,74,65,55,87,50,70,B,27,21.904,0
Team 10,Player #15,5,73,67,73,76,65,80,62,67,67,55,50,B,27,23.776,0
Team #11,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,56 - 28
Team 11,Player #1,1,89,84,65,65,65,78,85,87,73,55,63,C,27,26.607,0
Team 11,Player #2,2,96,79,69,65,73,72,73,89,72,50,57,C,27,25.1015,0
Team 11,Player #3,3,85,88,90,81,71,77,89,88,87,50,56,C,27,24.805,0
Team 11,Player #4,4,83,82,83,93,82,85,94,82,82,56,73,C,27,24.676,0
Team 11,Player #5,5,82,71,88,82,95,71,76,77,90,62,82,C,27,26.074,0
Team 11,Player #6,1,81,86,65,72,73,79,90,88,72,64,56,C,27,26.356,0
Team 11,Player #7,2,98,88,81,75,65,65,83,87,70,62,68,C,27,25.3305,0
Team 11,Player #8,3,90,82,75,78,65,78,94,71,78,50,62,C,27,24.565,0
Team 11,Player #9,4,90,79,79,82,65,89,77,73,87,50,60,C,27,24.858,0
Team 11,Player #10,5,84,65,96,78,92,71,71,71,93,55,50,C,27,26.263,0
Team 11,Player #11,1,80,81,78,71,69,82,86,89,84,50,75,C,27,25.925,0
Team 11,Player #12,2,92,89,77,71,65,81,80,98,84,56,50,C,27,25.0415,0
Team 11,Player #13,3,76,80,83,65,65,84,82,71,72,50,56,C,27,23.395,0
Team 11,Player #14,4,89,80,85,96,94,83,87,71,86,62,75,C,27,25.345,0
Team 11,Player #15,5,80,65,83,83,78,81,70,80,77,50,58,C,27,25.449,0
Team #12,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,24 - 60
Team 12,Player #1,1,62,58,66,53,54,49,49,66,55,54,54,C,27,21.839,0
Team 12,Player #2,2,62,65,54,49,53,52,54,53,49,55,50,C,27,20.3525,0
Team 12,Player #3,3,60,58,55,57,58,58,59,60,59,50,50,C,27,20.235,0
Team 12,Player #4,4,58,55,62,58,57,61,57,49,58,50,54,C,27,20.151,0
Team 12,Player #5,5,58,49,66,52,68,49,53,54,53,50,58,C,27,21.285,0
Team 12,Player #6,1,68,60,58,49,49,58,57,67,54,61,58,C,27,22.691,0
Team 12,Player #7,2,59,68,52,57,49,49,54,67,49,50,50,C,27,20.8335,0
Team 12,Player #8,3,56,64,52,57,53,57,56,49,55,50,50,C,27,20.365,0
Team 12,Player #9,4,67,56,58,62,56,65,59,49,58,53,54,C,27,21.092,0
Team 12,Player #10,5,49,59,69,62,57,57,63,52,53,50,54,C,27,21.559,0
Team 12,Player #11,1,61,66,54,49,49,52,65,70,57,50,55,C,27,22.457,0
Team 12,Player #12,2,57,56,61,49,59,54,55,69,56,50,53,C,27,19.8055,0
Team 12,Player #13,3,58,58,63,62,54,56,52,52,57,58,50,C,27,19.935,0
Team 12,Player #14,4,58,62,62,66,54,54,57,56,54,53,58,C,27,20.56,0
Team 12,Player #15,5,59,54,59,49,55,61,58,49,57,57,54,C,27,21.267,0
Team #13,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,22 - 62
Team 13,Player #1,1,80,75,50,54,63,55,67,79,68,50,61,D+,27,24.636,0
Team 13,Player #2,2,69,69,63,54,63,72,55,88,56,56,55,D+,27,21.6065,0
Team 13,Player #3,3,73,70,63,57,50,61,59,79,73,50,64,D+,27,21.895,0
Team 13,Player #4,4,60,62,66,68,62,86,62,50,69,55,54,D+,27,21.17,0
Team 13,Player #5,5,65,63,75,73,64,73,68,55,55,50,62,D+,27,22.791,0
Team 13,Player #6,1,66,76,54,50,57,64,67,86,62,50,50,D+,27,24.249,0
Team 13,Player #7,2,69,91,66,50,50,68,56,82,56,50,50,D+,27,23.7935,0
Team 13,Player #8,3,61,61,63,57,50,61,63,57,56,66,50,D+,27,20.345,0
Team 13,Player #9,4,69,61,79,67,50,65,61,56,61,50,56,D+,27,21.658,0
Team 13,Player #10,5,68,50,62,70,65,61,55,76,80,50,50,D+,27,23.113,0
Team 13,Player #11,1,75,84,50,50,57,63,55,76,61,50,74,D+,27,24.998,0
Team 13,Player #12,2,67,87,68,58,50,73,70,83,58,50,56,D+,27,23.6455,0
Team 13,Player #13,3,69,73,61,63,66,66,72,57,68,56,50,D+,27,22.005,0
Team 13,Player #14,4,66,56,77,77,50,57,63,57,69,60,56,D+,27,21.487,0
Team 13,Player #15,5,61,60,61,66,87,59,56,62,70,50,63,D+,27,22.336,0
Team #14,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,28 - 56
Team 14,Player #1,1,73,66,64,62,63,70,66,71,64,63,55,D+,27,23.601,0
Team 14,Player #2,2,73,67,59,63,67,65,75,87,62,54,55,D+,27,22.0235,0
Team 14,Player #3,3,73,71,64,59,59,64,66,68,70,58,50,D+,27,21.625,0
Team 14,Player #4,4,63,63,67,67,71,78,66,67,67,50,57,D+,27,21.077,0
Team 14,Player #5,5,68,77,74,76,67,63,63,63,81,50,53,D+,27,24.107,0
Team 14,Player #6,1,71,67,64,59,68,69,71,74,71,50,63,D+,27,23.487,0
Team 14,Player #7,2,68,66,68,64,59,68,65,79,73,54,50,D+,27,21.3815,0
Team 14,Player #8,3,69,72,77,64,62,63,65,68,68,50,58,D+,27,21.695,0
Team 14,Player #9,4,66,66,74,71,73,59,64,66,70,50,59,D+,27,21.37,0
Team 14,Player #10,5,68,59,78,67,70,64,70,63,68,50,58,D+,27,22.973,0
Team 14,Player #11,1,62,77,65,65,79,65,69,77,64,50,50,D+,27,24.27,0
Team 14,Player #12,2,70,71,65,59,59,64,63,73,63,50,50,D+,27,21.4385,0
Team 14,Player #13,3,70,67,68,74,69,67,63,68,66,54,64,D+,27,21.575,0
Team 14,Player #14,4,65,59,74,64,59,71,67,59,76,53,53,D+,27,21.181,0
Team 14,Player #15,5,66,72,63,64,64,59,59,59,74,53,50,D+,27,23.031,0
Team #15,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,29 - 55
Team 15,Player #1,1,76,70,62,52,58,58,58,71,59,57,71,C+,27,23.94,0
Team 15,Player #2,2,75,58,64,59,52,64,86,88,57,55,62,C+,27,22.4515,0
Team 15,Player #3,3,76,66,71,58,70,52,70,63,64,56,50,C+,27,22.255,0
Team 15,Player #4,4,64,57,64,76,69,63,72,58,65,56,67,C+,27,21.426,0
Team 15,Player #5,5,64,52,77,65,64,64,52,56,72,56,50,C+,27,22.535,0
Team 15,Player #6,1,94,65,58,52,52,66,78,76,71,63,56,C+,27,26.672,0
Team 15,Player #7,2,67,70,58,52,52,75,66,75,73,56,61,C+,27,21.7775,0
Team 15,Player #8,3,73,76,91,65,52,56,67,65,77,50,56,C+,27,22.505,0
Team 15,Player #9,4,69,68,65,65,79,63,57,58,52,50,75,C+,27,21.637,0
Team 15,Player #10,5,70,69,77,71,69,59,64,56,79,50,57,C+,27,23.553,0
Team 15,Player #11,1,78,78,57,70,64,65,78,87,52,50,57,C+,27,24.703,0
Team 15,Player #12,2,64,71,78,52,52,52,64,52,57,50,58,C+,27,21.2215,0
Team 15,Player #13,3,69,59,63,65,68,52,59,76,68,57,50,C+,27,21.585,0
Team 15,Player #14,4,58,73,72,64,69,71,65,64,69,57,57,C+,27,22.37,0
Team 15,Player #15,5,59,58,72,62,81,70,72,58,70,56,50,C+,27,22.34,0
Team #16,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,56 - 28
Team 16,Player #1,1,92,105,81,70,88,80,77,94,81,50,56,C,27,29.1,0
Team 16,Player #2,2,89,86,75,70,74,86,83,81,76,55,67,C,27,24.5915,0
Team 16,Player #3,3,83,82,76,76,81,82,89,83,95,50,60,C,27,24.295,0
Team 16,Player #4,4,86,98,83,93,76,70,96,70,86,63,60,C,27,25.951,0
Team 16,Player #5,5,78,75,92,94,97,89,84,75,83,50,58,C,27,25.952,0
Team 16,Player #6,1,85,82,84,70,73,88,93,100,76,50,72,C,27,26.715,0
Team 16,Player #7,2,77,111,70,70,78,88,91,90,100,50,56,C,27,27.4795,0
Team 16,Player #8,3,94,84,88,74,91,75,77,79,76,50,56,C,27,25.175,0
Team 16,Player #9,4,87,96,82,92,76,77,89,70,82,50,64,C,27,25.679,0
Team 16,Player #10,5,83,76,82,89,89,74,70,82,70,58,62,C,27,25.903,0
Team 16,Player #11,1,99,93,70,76,75,90,81,97,81,57,55,C,27,28.407,0
Team 16,Player #12,2,74,87,74,75,84,70,87,95,89,56,61,C,27,24.6385,0
Team 16,Player #13,3,108,82,81,75,91,82,79,82,89,56,56,C,27,26.765,0
Team 16,Player #14,4,84,76,94,76,81,85,92,76,81,55,64,C,27,24.632,0
Team 16,Player #15,5,90,83,92,89,88,74,97,70,76,50,50,C,27,27.134,0
Team #17,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,54 - 30
Team 17,Player #1,1,106,82,72,67,74,79,78,97,73,50,62,B+,27,29.027,0
Team 17,Player #2,2,75,67,86,67,67,80,94,101,86,64,56,B+,27,23.3465,0
Team 17,Player #3,3,90,73,67,84,67,67,89,67,89,50,65,B+,27,24.475,0
Team 17,Player #4,4,86,79,92,93,67,88,80,73,72,56,62,B+,27,24.652,0
Team 17,Player #5,5,86,72,81,97,92,82,67,67,93,54,56,B+,27,26.552,0
Team 17,Player #6,1,88,81,81,67,67,78,73,109,67,50,56,B+,27,26.779,0
Team 17,Player #7,2,96,98,74,73,86,91,84,101,91,50,61,B+,27,26.1355,0
Team 17,Player #8,3,95,84,101,67,96,83,74,76,89,56,70,B+,27,25.535,0
Team 17,Player #9,4,86,87,92,86,89,93,91,81,83,56,60,B+,27,25.231,0
Team 17,Player #10,5,85,80,79,96,94,89,86,80,101,50,62,B+,27,26.848,0
Team 17,Player #11,1,102,87,79,79,78,67,86,94,83,66,67,B+,27,28.621,0
Team 17,Player #12,2,81,91,74,72,67,72,88,115,83,50,50,B+,27,25.1105,0
Team 17,Player #13,3,79,90,81,79,87,79,85,73,104,50,67,B+,27,25.055,0
Team 17,Player #14,4,92,88,96,104,67,84,90,74,86,56,63,B+,27,25.647,0
Team 17,Player #15,5,73,73,84,84,91,79,79,67,83,58,60,B+,27,24.879,0
Team #18,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,61 - 23
Team 18,Player #1,1,113,89,97,79,74,84,84,111,85,62,60,C+,27,30.318,0
Team 18,Player #2,2,102,83,85,82,104,93,98,99,78,56,67,C+,27,26.5175,0
Team 18,Player #3,3,91,89,101,100,97,111,84,85,86,50,54,C+,27,25.565,0
Team 18,Player #4,4,79,79,115,84,79,91,97,80,92,56,67,C+,27,24.361,0
Team 18,Player #5,5,87,92,100,97,78,86,78,92,105,50,64,C+,27,27.367,0
