Team #0,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,1 - 83
Team 3,Player #9,4,67,69,62,62,62,62,62,65,62,50,56,D+,21,21.385,0
Team 3,Player #10,5,62,62,67,67,62,62,62,62,62,50,54,D+,21,22.019,0
Team 3,Player #11,1,62,69,62,62,62,62,62,65,68,50,50,D+,21,23.04,0
Team 3,Player #12,2,71,67,62,62,62,62,62,62,62,50,50,D+,21,21.468,0
Team 3,Player #13,3,62,66,66,65,68,62,65,62,66,50,57,D+,21,21.14,0
Team 3,Player #14,4,62,62,65,70,62,62,62,66,68,50,50,D+,21,20.887,0
Team 3,Player #15,5,62,62,66,67,62,62,62,62,62,50,50,D+,21,22.007,0
Team #4,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,33 - 51
Team 4,Player #1,1,75,74,67,62,68,66,62,68,73,50,50,B+,21,24.034,0
Team 4,Player #2,2,68,66,62,62,72,62,62,74,62,56,57,B+,21,21.35,0
Team 4,Player #3,3,71,62,68,69,62,68,73,62,76,50,50,B+,21,21.88,0
Team 4,Player #4,4,69,62,62,67,62,62,62,68,67,55,55,B+,21,21.516,0
Team 4,Player #5,5,68,62,62,69,69,67,62,67,69,50,50,B+,21,22.939,0
Team 4,Player #6,1,62,68,62,62,68,68,62,69,62,50,50,B+,21,23.014,0
Team 4,Player #7,2,62,68,62,62,62,62,62,67,62,50,55,B+,21,21.193,0
Team 4,Player #8,3,67,68,68,62,62,62,67,69,67,55,50,B+,21,21.37,0
Team 4,Player #9,4,67,70,66,62,68,62,69,62,62,50,50,B+,21,21.652,0
Team 4,Player #10,5,62,66,69,70,76,67,62,62,67,50,50,B+,21,22.842,0
Team 4,Player #11,1,67,74,62,67,62,62,68,68,62,50,50,B+,21,23.75,0
Team 4,Player #12,2,67,69,62,62,62,62,62,72,62,50,50,B+,21,21.358,0
Team 4,Player #13,3,70,69,65,69,67,62,62,75,62,50,50,B+,21,21.62,0
Team 4,Player #14,4,68,68,62,62,62,62,62,62,62,50,50,B+,21,21.264,0
Team 4,Player #15,5,62,62,69,68,67,69,68,62,69,55,58,B+,21,22.316,0
Team #5,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,30 - 54
Team 5,Player #1,1,59,58,57,52,52,58,58,58,52,50,50,D+,21,21.248,0
Team 5,Player #2,2,64,58,52,59,52,52,52,61,64,50,50,D+,21,20.383,0
Team 5,Player #3,3,52,52,52,52,52,64,57,58,57,50,50,D+,21,19.12,0
Team 5,Player #4,4,52,52,52,61,52,52,52,57,52,50,50,D+,21,19.087,0
Team 5,Player #5,5,52,52,64,52,66,59,52,52,58,50,55,D+,21,20.44,0
Team 5,Player #6,1,59,52,52,52,52,52,59,57,52,50,50,D+,21,21.124,0
Team 5,Player #7,2,59,52,58,52,59,63,57,64,52,50,50,D+,21,19.923,0
Team 5,Player #8,3,52,52,57,52,52,52,57,58,64,50,50,D+,21,19.12,0
Team 5,Player #9,4,57,52,63,59,60,58,58,59,52,50,55,D+,21,19.922,0
Team 5,Player #10,5,52,52,63,58,63,52,52,52,52,50,50,D+,21,20.336,0
Team 5,Player #11,1,64,58,58,58,52,56,52,52,52,50,55,D+,21,21.784,0
Team 5,Player #12,2,58,59,52,52,52,52,52,63,58,50,50,D+,21,19.739,0
Team 5,Player #13,3,59,52,57,52,59,52,52,52,52,50,63,D+,21,19.66,0
Team 5,Player #14,4,52,52,59,52,57,52,52,52,52,56,50,D+,21,19.09,0
Team 5,Player #15,5,57,52,61,52,63,52,64,56,52,50,63,D+,21,21.002,0
Team #6,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,37 - 47
Team 6,Player #1,1,55,55,55,55,60,63,55,66,61,50,50,C,21,21.3855,0
Team 6,Player #2,2,55,70,55,55,55,62,55,61,66,56,50,C,21,21.5455,0
Team 6,Player #3,3,66,59,55,55,61,55,55,60,55,56,50,C,21,20.96,0
Team 6,Player #4,4,62,61,63,62,67,66,61,61,55,50,50,C,21,21.0885,0
Team 6,Player #5,5,55,55,60,60,61,55,55,55,62,50,58,C,21,21.2365,0
Team 6,Player #6,1,61,55,55,55,55,60,66,67,55,50,57,C,21,22.1435,0
Team 6,Player #7,2,60,55,55,60,55,55,55,61,66,56,55,C,21,20.4085,0
Team 6,Player #8,3,67,67,55,55,55,66,63,67,55,50,50,C,21,21.26,0
Team 6,Player #9,4,60,59,55,61,55,55,55,55,62,54,55,C,21,20.5095,0
Team 6,Player #10,5,55,61,55,61,61,55,55,55,68,50,56,C,21,21.9675,0
Team 6,Player #11,1,55,62,61,55,55,63,55,69,62,50,55,C,21,22.3705,0
Team 6,Player #12,2,68,62,67,61,55,55,61,66,55,50,50,C,21,21.3135,0
Team 6,Player #13,3,55,60,60,55,55,55,59,55,55,50,55,C,21,20.34,0
Team 6,Player #14,4,69,59,61,61,55,55,55,55,60,50,50,C,21,21.4675,0
Team 6,Player #15,5,63,60,55,55,55,64,55,61,61,56,58,C,21,22.0955,0
Team #7,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,48 - 36
Team 7,Player #1,1,57,57,60,57,60,57,62,64,57,50,53,C,21,21.555,0
Team 7,Player #2,2,57,57,57,57,57,62,65,63,62,50,50,C,21,20.179,0
Team 7,Player #3,3,61,69,57,61,62,65,61,57,62,50,50,C,21,21.5,0
Team 7,Player #4,4,57,61,57,61,57,57,57,60,60,50,50,C,21,20.663,0
Team 7,Player #5,5,57,57,61,57,67,57,57,57,61,50,50,C,21,21.532,0
Team 7,Player #6,1,57,62,57,57,57,62,57,61,57,50,50,C,21,22.149,0
Team 7,Player #7,2,68,57,57,57,57,57,57,57,57,50,50,C,21,21.138,0
Team 7,Player #8,3,57,62,62,57,61,57,57,67,57,53,50,C,21,20.73,0
Team 7,Player #9,4,61,57,61,62,57,57,57,57,57,50,50,C,21,20.676,0
Team 7,Player #10,5,57,57,57,61,61,57,57,57,57,50,50,C,21,21.404,0
Team 7,Player #11,1,57,66,57,57,57,57,62,60,65,54,50,C,21,22.71,0
Team 7,Player #12,2,61,57,57,57,57,64,57,60,57,50,50,C,21,20.478,0
Team 7,Player #13,3,61,63,57,57,57,57,64,57,57,50,50,C,21,20.71,0
Team 7,Player #14,4,63,57,67,57,61,62,61,57,60,55,50,C,21,21.053,0
Team 7,Player #15,5,57,57,61,57,66,57,62,57,57,50,50,C,21,21.533,0
Team #8,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,21 - 63
Team 8,Player #1,1,47,40,46,40,40,40,45,46,47,50,56,D+,21,19.052,0
Team 8,Player #2,2,44,45,45,40,45,40,50,51,51,54,50,D+,21,17.851,0
Team 8,Player #3,3,40,45,40,40,48,45,46,45,53,50,50,D+,21,17.77,0
Team 8,Player #4,4,40,43,46,54,40,47,45,48,51,50,58,D+,21,17.77,0
Team 8,Player #5,5,40,40,46,40,48,45,48,40,52,50,50,D+,21,18.187,0
Team 8,Player #6,1,40,45,40,40,40,45,46,44,40,50,57,D+,21,18.719,0
Team 8,Player #7,2,45,40,40,40,40,46,40,40,40,50,50,D+,21,17.541,0
Team 8,Player #8,3,40,52,40,40,45,45,44,44,40,55,50,D+,21,18.28,0
Team 8,Player #9,4,40,40,53,40,40,47,48,40,46,50,50,D+,21,17.317,0
Team 8,Player #10,5,48,40,44,40,40,40,40,40,45,57,56,D+,21,18.813,0
Team 8,Player #11,1,44,55,40,40,47,48,46,40,40,50,50,D+,21,20.037,0
Team 8,Player #12,2,46,40,40,40,40,40,46,45,40,50,56,D+,21,17.7,0
Team 8,Player #13,3,50,52,44,49,40,40,40,45,48,50,50,D+,21,18.36,0
Team 8,Player #14,4,46,40,45,48,40,40,45,40,40,50,50,D+,21,17.756,0
Team 8,Player #15,5,46,48,47,40,46,40,40,40,40,56,50,D+,21,18.883,0
Team #9,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,67 - 17
Team 9,Player #1,1,66,67,67,61,61,61,61,74,68,50,55,C,21,22.914,0
Team 9,Player #2,2,71,65,72,61,61,61,67,61,67,50,55,C,21,21.54,0
Team 9,Player #3,3,61,67,73,61,61,71,69,66,61,50,50,C,21,21.32,0
Team 9,Player #4,4,61,61,75,67,61,68,61,61,66,55,55,C,21,20.859,0
Team 9,Player #5,5,61,74,68,66,74,67,69,66,68,50,50,C,21,23.829,0
Team 9,Player #6,1,68,66,61,67,68,67,67,76,61,50,50,C,21,23.151,0
Team 9,Player #7,2,69,68,61,67,61,67,61,61,61,50,57,C,21,21.303,0
Team 9,Player #8,3,68,66,68,66,61,66,61,72,67,57,50,C,21,21.41,0
Team 9,Player #9,4,66,67,72,67,61,61,61,61,74,50,55,C,21,21.437,0
Team 9,Player #10,5,66,61,73,72,71,66,67,61,61,50,56,C,21,22.823,0
Team 9,Player #11,1,61,66,73,61,68,61,61,67,67,50,50,C,21,22.759,0
Team 9,Player #12,2,61,65,67,66,61,61,61,73,61,50,57,C,21,20.927,0
Team 9,Player #13,3,67,61,68,74,68,61,67,73,67,50,50,C,21,21.48,0
Team 9,Player #14,4,61,70,66,68,68,61,61,61,74,50,55,C,21,21.748,0
Team 9,Player #15,5,66,61,69,67,72,68,61,61,61,50,50,C,21,22.684,0
Team #10,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,35 - 49
Team 10,Player #1,1,59,67,63,55,55,55,61,62,60,50,58,B,21,22.49,0
Team 10,Player #2,2,55,67,60,55,55,59,68,70,55,50,50,B,21,20.959,0
Team 10,Player #3,3,61,55,61,55,59,60,55,68,61,50,55,B,21,20.29,0
Team 10,Player #4,4,55,61,61,55,55,60,55,55,55,50,50,B,21,20.183,0
Team 10,Player #5,5,55,55,59,67,60,60,55,55,61,55,50,B,21,20.91,0
Team 10,Player #6,1,69,60,61,55,55,55,60,61,55,50,50,B,21,22.662,0
Team 10,Player #7,2,61,59,62,55,55,62,62,61,60,56,50,B,21,20.225,0
Team 10,Player #8,3,55,55,60,61,55,62,55,60,67,50,55,B,21,19.7,0
Team 10,Player #9,4,62,55,55,59,68,61,62,55,67,50,50,B,21,20.595,0
Team 10,Player #10,5,62,55,62,61,66,55,55,55,62,50,57,B,21,21.774,0
Team 10,Player #11,1,67,67,55,55,55,55,60,55,59,50,50,B,21,22.31,0
Team 10,Player #12,2,55,63,55,55,60,60,55,69,61,50,50,B,21,20.484,0
Team 10,Player #13,3,61,55,61,55,55,60,55,62,55,50,50,B,21,20.13,0
Team 10,Player #14,4,55,55,62,60,61,55,55,55,55,50,56,B,21,19.677,0
Team 10,Player #15,5,55,61,62,62,60,55,55,60,61,50,50,B,21,21.601,0
Team #11,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,50 - 34
Team 11,Player #1,1,72,72,65,65,65,65,73,78,65,55,50,C,21,23.926,0
Team 11,Player #2,2,77,65,65,65,65,65,73,70,65,50,50,C,21,22.5875,0
Team 11,Player #3,3,72,71,70,65,65,65,78,71,74,50,50,C,21,22.255,0
Team 11,Player #4,4,76,65,71,80,69,65,65,76,70,50,56,C,21,22.889,0
Team 11,Player #5,5,65,65,71,72,71,65,70,65,71,50,56,C,21,23.008,0
Team 11,Player #6,1,75,65,65,72,65,65,65,71,65,50,50,C,21,24.196,0
Team 11,Player #7,2,73,71,70,71,65,65,77,70,65,50,63,C,21,22.2405,0
Team 11,Player #8,3,65,70,65,72,65,65,76,71,65,50,56,C,21,21.965,0
Team 11,Player #9,4,78,65,72,70,65,72,77,65,70,50,50,C,21,23.044,0
Team 11,Player #10,5,65,65,69,65,71,71,65,71,71,50,50,C,21,22.936,0
Team 11,Player #11,1,65,65,72,71,65,72,71,71,71,50,50,C,21,23.145,0
Team 11,Player #12,2,71,71,65,65,65,70,65,78,72,50,50,C,21,22.0605,0
Team 11,Player #13,3,70,65,78,65,65,72,77,65,72,50,50,C,21,22.115,0
Team 11,Player #14,4,65,65,75,72,70,70,70,65,69,50,57,C,21,21.764,0
Team 11,Player #15,5,65,65,71,71,65,75,65,65,70,50,50,C,21,22.928,0
Team #12,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,30 - 54
Team 12,Player #1,1,49,49,52,49,54,49,49,54,49,54,50,C,21,19.785,0
Team 12,Player #2,2,52,49,54,49,53,49,49,49,49,50,50,C,21,18.7955,0
Team 12,Player #3,3,56,52,49,49,54,49,49,54,53,50,50,C,21,19.345,0
Team 12,Player #4,4,53,49,49,49,49,52,53,49,54,50,50,C,21,19.125,0
Team 12,Player #5,5,49,49,54,49,54,49,49,54,49,50,53,C,21,19.748,0
Team 12,Player #6,1,55,49,55,49,49,54,49,49,49,57,55,C,21,20.559,0
Team 12,Player #7,2,53,54,49,49,49,49,49,52,49,50,50,C,21,19.0115,0
Team 12,Player #8,3,52,55,49,49,49,53,49,49,55,50,50,C,21,19.205,0
Team 12,Player #9,4,54,53,49,54,49,54,54,49,49,53,50,C,21,19.263,0
Team 12,Player #10,5,49,49,49,49,49,49,49,49,53,50,50,C,21,19.628,0
Team 12,Player #11,1,49,52,49,49,49,49,56,58,49,50,50,C,21,20.238,0
Team 12,Player #12,2,54,49,49,49,53,54,49,53,49,50,50,C,21,19.1095,0
Team 12,Player #13,3,49,53,53,54,49,56,49,49,49,50,50,C,21,19.065,0
Team 12,Player #14,4,49,52,49,53,49,49,53,49,49,53,50,C,21,18.996,0
Team 12,Player #15,5,49,49,54,49,49,52,54,49,49,50,50,C,21,19.727,0
Team #13,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,31 - 53
Team 13,Player #1,1,62,64,50,50,50,50,61,62,50,50,55,D+,21,22.076,0
Team 13,Player #2,2,50,63,56,50,56,50,55,58,50,50,55,D+,21,20.3845,0
Team 13,Player #3,3,50,62,56,57,50,50,55,61,55,50,57,D+,21,20.315,0
Team 13,Player #4,4,50,50,56,56,56,63,50,50,56,50,50,D+,21,19.238,0
Team 13,Player #5,5,50,56,63,50,50,55,55,55,50,50,56,D+,21,20.856,0
Team 13,Player #6,1,56,57,50,50,50,50,56,62,50,50,50,D+,21,21.126,0
Team 13,Player #7,2,57,65,55,50,50,62,50,62,56,50,50,D+,21,20.7415,0
Team 13,Player #8,3,50,56,50,57,50,50,50,50,56,57,50,D+,21,19.505,0
Team 13,Player #9,4,57,55,60,56,50,58,56,56,56,50,56,D+,21,19.981,0
Team 13,Player #10,5,62,50,50,56,50,50,55,63,60,50,50,D+,21,21.594,0
Team 13,Player #11,1,56,55,50,50,57,57,50,63,56,50,58,D+,21,21.148,0
Team 13,Player #12,2,54,56,50,50,50,61,56,61,50,50,50,D+,21,19.7245,0
Team 13,Player #13,3,57,63,50,50,55,60,60,57,59,50,50,D+,21,20.485,0
Team 13,Player #14,4,60,50,62,50,50,50,50,50,57,50,50,D+,21,20.071,0
Team 13,Player #15,5,50,50,50,56,61,50,56,56,56,50,57,D+,21,20.237,0
Team #14,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,36 - 48
Team 14,Player #1,1,64,59,59,59,59,59,59,66,59,54,50,D+,21,22.354,0
Team 14,Player #2,2,62,59,59,63,63,62,67,69,62,50,50,D+,21,20.7655,0
Team 14,Player #3,3,59,63,64,59,59,59,63,64,62,50,50,D+,21,20.775,0
Team 14,Player #4,4,59,59,59,59,63,63,62,63,59,50,53,D+,21,20.466,0
Team 14,Player #5,5,59,63,63,62,59,59,63,59,63,50,53,D+,21,22.153,0
Team 14,Player #6,1,62,62,64,59,63,65,62,66,63,50,53,D+,21,22.296,0
Team 14,Player #7,2,59,63,62,59,59,59,59,63,59,50,50,D+,21,20.6055,0
Team 14,Player #8,3,66,63,62,59,59,63,62,59,59,50,50,D+,21,21.005,0
Team 14,Player #9,4,59,66,65,64,62,59,59,59,63,50,50,D+,21,21.239,0
Team 14,Player #10,5,63,59,64,67,62,59,63,59,64,50,55,D+,21,22.272,0
Team 14,Player #11,1,59,63,59,59,64,62,59,68,64,50,50,D+,21,22.366,0
Team 14,Player #12,2,67,59,65,59,59,64,59,64,59,50,50,D+,21,21.1145,0
Team 14,Player #13,3,59,59,63,59,59,59,59,64,66,54,50,D+,21,20.365,0
Team 14,Player #14,4,59,59,66,64,59,62,67,59,59,53,53,D+,21,20.586,0
Team 14,Player #15,5,63,59,63,59,59,59,59,59,64,50,50,D+,21,22.086,0
Team #15,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,39 - 45
Team 15,Player #1,1,52,63,52,52,52,52,52,52,52,50,55,C+,21,21.358,0
Team 15,Player #2,2,63,52,52,52,52,52,64,64,57,50,50,C+,21,20.1525,0
Team 15,Player #3,3,57,52,63,52,58,52,52,52,52,50,50,C+,21,19.335,0
Team 15,Player #4,4,52,52,64,58,52,57,58,52,59,56,50,C+,21,19.167,0
Team 15,Player #5,5,52,52,63,52,57,52,52,52,58,56,50,C+,21,20.066,0
Team 15,Player #6,1,65,52,58,52,52,60,57,57,59,63,50,C+,21,21.95,0
Team 15,Player #7,2,57,57,52,52,52,57,58,52,52,56,50,C+,21,19.3055,0
Team 15,Player #8,3,64,58,64,58,52,56,62,65,58,50,50,C+,21,20.375,0
Team 15,Player #9,4,52,57,57,52,58,58,52,52,52,50,57,C+,21,19.449,0
Team 15,Player #10,5,52,60,61,52,52,52,52,56,62,50,57,C+,21,20.996,0
Team 15,Player #11,1,59,52,52,58,52,58,58,60,52,50,50,C+,21,21.112,0
Team 15,Player #12,2,52,52,59,52,52,52,52,52,57,50,58,C+,21,18.6975,0
Team 15,Player #13,3,52,52,57,58,52,52,52,60,62,50,50,C+,21,18.955,0
Team 15,Player #14,4,52,57,61,52,57,52,58,52,59,50,50,C+,21,19.566,0
Team 15,Player #15,5,52,52,58,58,58,52,52,52,58,50,50,C+,21,20.086,0
Team #16,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,55 - 29
Team 16,Player #1,1,76,84,75,70,70,75,70,76,70,50,50,C,21,25.749,0
Team 16,Player #2,2,70,76,70,70,74,76,77,75,76,50,50,C,21,22.9205,0
Team 16,Player #3,3,77,76,70,70,76,70,70,70,70,50,55,C,21,22.835,0
Team 16,Player #4,4,77,80,78,80,70,70,78,70,74,50,54,C,21,23.564,0
Team 16,Player #5,5,70,70,77,75,81,77,79,70,76,50,50,C,21,24.128,0
Team 16,Player #6,1,76,75,77,70,70,78,76,76,70,50,58,C,21,24.812,0
Team 16,Player #7,2,70,83,70,70,70,70,70,75,81,50,56,C,21,23.5725,0
Team 16,Player #8,3,70,70,70,70,76,70,77,70,70,50,56,C,21,22.205,0
Team 16,Player #9,4,81,83,70,77,70,70,76,70,70,50,58,C,21,23.664,0
Team 16,Player #10,5,76,76,77,75,77,70,70,70,70,50,50,C,21,24.577,0
Team 16,Player #11,1,77,76,70,70,70,70,70,70,70,57,50,C,21,24.65,0
Team 16,Player #12,2,70,75,70,70,70,70,70,76,70,56,56,C,21,22.5935,0
Team 16,Player #13,3,78,70,70,70,77,70,70,70,74,50,50,C,21,22.985,0
Team 16,Player #14,4,78,70,75,76,75,70,75,76,70,50,50,C,21,23.304,0
Team 16,Player #15,5,77,70,76,82,78,70,70,70,70,50,50,C,21,24.776,0
Team #17,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,49 - 35
Team 17,Player #1,1,80,73,67,67,74,72,72,78,67,50,50,B+,21,25.142,0
Team 17,Player #2,2,67,67,73,67,67,67,73,74,73,50,50,B+,21,21.6735,0
Team 17,Player #3,3,74,73,67,79,67,67,72,67,71,50,50,B+,21,22.475,0
Team 17,Player #4,4,74,72,67,74,67,78,67,67,67,50,56,B+,21,22.587,0
Team 17,Player #5,5,73,67,72,78,79,73,67,67,72,54,50,B+,21,24.211,0
Team 17,Player #6,1,73,75,67,67,67,67,73,79,67,50,50,B+,21,24.414,0
Team 17,Player #7,2,73,79,67,67,72,73,72,76,73,50,50,B+,21,23.1055,0
Team 17,Player #8,3,73,78,73,67,73,72,67,67,73,50,57,B+,21,22.895,0
Team 17,Player #9,4,73,67,73,73,72,74,67,67,73,50,56,B+,21,22.632,0
Team 17,Player #10,5,78,67,67,79,78,67,74,73,78,50,56,B+,21,24.873,0
Team 17,Player #11,1,73,75,67,73,72,67,81,72,67,62,56,B+,21,24.441,0
Team 17,Player #12,2,67,80,67,72,67,67,67,78,67,50,50,B+,21,23.0615,0
Team 17,Player #13,3,67,73,67,74,82,67,72,67,76,50,50,B+,21,22.525,0
Team 17,Player #14,4,79,74,72,72,67,72,75,67,73,50,57,B+,21,23.214,0
Team 17,Player #15,5,67,73,73,67,71,73,67,67,67,50,54,B+,21,23.94,0
Team #18,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,62 - 22
Team 18,Player #1,1,79,74,81,79,74,78,74,80,79,57,50,C+,21,25.438,0
Team 18,Player #2,2,82,74,74,74,80,80,79,79,74,50,50,C+,21,23.7525,0
Team 18,Player #3,3,80,80,74,78,79,81,74,74,74,50,54,C+,21,23.515,0
Team 18,Player #4,4,74,74,86,74,79,81,74,74,74,56,50,C+,21,23.182,0
Team 18,Player #5,5,74,74,86,81,74,81,74,80,86,50,58,C+,21,24.821,0
