Team #0,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,51 - 33
Team 3,Player #10,5,55,50,61,57,60,66,46,46,57,33,47,D+,34,20.679,0
Team 3,Player #11,1,59,76,51,46,50,43,54,62,61,30,34,D+,34,23.283,0
Team 3,Player #12,2,77,66,44,47,48,67,49,52,64,34,42,D+,34,21.713,0
Team 3,Player #13,3,55,54,60,52,56,44,66,55,71,39,44,D+,34,19.54,0
Team 3,Player #14,4,46,53,54,65,59,43,53,52,53,33,37,D+,34,19.242,0
Team 3,Player #15,5,53,65,70,73,66,54,43,49,55,36,46,D+,34,22.116,0
Team #4,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,47 - 37
Team 4,Player #1,1,105,110,79,62,78,71,75,96,85,56,70,B+,34,29.411,0
Team 4,Player #2,2,79,84,80,75,72,75,87,110,97,76,65,B+,34,24.371,0
Team 4,Player #3,3,102,67,94,83,75,92,78,73,99,55,68,B+,34,26.14,0
Team 4,Player #4,4,85,94,96,81,79,75,79,74,84,59,66,B+,34,25.312,0
Team 4,Player #5,5,82,78,62,96,98,76,69,84,81,50,73,B+,34,25.693,0
Team 4,Player #6,1,107,106,85,68,73,81,86,92,73,56,79,B+,34,29.122,0
Team 4,Player #7,2,90,92,75,62,77,85,80,109,69,56,65,B+,34,24.931,0
Team 4,Player #8,3,89,98,74,80,80,79,78,88,95,55,65,B+,34,25.54,0
Team 4,Player #9,4,86,83,84,94,74,67,100,68,71,71,64,B+,34,24.423,0
Team 4,Player #10,5,81,89,112,102,97,79,91,62,106,56,73,B+,34,27.569,0
Team 4,Player #11,1,97,98,70,67,74,85,83,114,82,50,50,B+,34,28.257,0
Team 4,Player #12,2,90,87,89,62,62,73,74,102,68,50,56,B+,34,24.326,0
Team 4,Player #13,3,76,97,80,84,73,80,80,87,90,55,73,B+,34,25.44,0
Team 4,Player #14,4,74,75,82,68,74,83,96,79,82,50,66,B+,34,23.276,0
Team 4,Player #15,5,69,81,101,87,113,97,80,75,93,66,72,B+,34,26.507,0
Team #5,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,28 - 56
Team 5,Player #1,1,72,79,52,42,36,69,61,45,52,45,38,D+,34,23.653,0
Team 5,Player #2,2,71,72,51,53,49,49,56,78,56,37,38,D+,34,21.304,0
Team 5,Player #3,3,60,72,70,45,45,67,50,52,62,51,48,D+,34,21.11,0
Team 5,Player #4,4,40,50,72,73,54,44,51,44,56,45,55,D+,34,19.18,0
Team 5,Player #5,5,51,52,59,56,89,50,46,47,63,39,66,D+,34,20.628,0
Team 5,Player #6,1,61,52,44,42,55,46,54,74,54,36,50,D+,34,21.415,0
Team 5,Player #7,2,46,52,55,44,45,56,58,86,60,34,44,D+,34,19.229,0
Team 5,Player #8,3,58,42,60,36,52,51,45,62,70,38,39,D+,34,19.56,0
Team 5,Player #9,4,57,46,87,70,53,61,47,48,53,49,42,D+,34,20.139,0
Team 5,Player #10,5,41,41,71,67,79,59,49,37,57,49,40,D+,34,19.418,0
Team 5,Player #11,1,70,57,56,51,39,52,54,68,52,37,52,D+,34,22.629,0
Team 5,Player #12,2,60,60,54,37,40,61,50,86,72,39,41,D+,34,20.107,0
Team 5,Player #13,3,67,64,62,40,58,47,49,49,66,30,55,D+,34,20.41,0
Team 5,Player #14,4,67,42,76,66,61,63,61,41,68,47,41,D+,34,21.295,0
Team 5,Player #15,5,56,52,49,35,82,48,64,35,59,44,51,D+,34,20.729,0
Team #6,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,37 - 47
Team 6,Player #1,1,86,61,55,47,57,62,55,76,68,54,46,C,34,25.177,0
Team 6,Player #2,2,52,64,55,52,51,65,54,85,64,52,53,C,34,20.749,0
Team 6,Player #3,3,69,65,84,45,69,51,58,74,58,58,47,C,34,21.29,0
Team 6,Player #4,4,73,64,84,66,63,71,64,67,62,52,49,C,34,22.245,0
Team 6,Player #5,5,58,50,81,74,77,61,53,59,65,40,54,C,34,21.899,0
Team 6,Player #6,1,78,69,62,45,51,73,58,78,66,48,64,C,34,24.326,0
Team 6,Player #7,2,62,61,62,56,51,68,56,90,91,57,61,C,34,20.946,0
Team 6,Player #8,3,87,96,53,54,63,63,81,63,49,43,58,C,34,23.86,0
Team 6,Player #9,4,57,68,82,78,57,71,53,47,82,68,59,C,34,21.747,0
Team 6,Player #10,5,68,88,57,60,69,61,56,59,72,46,47,C,34,25.048,0
Team 6,Player #11,1,69,67,68,47,55,78,58,76,60,51,67,C,34,23.213,0
Team 6,Player #12,2,78,69,77,65,59,69,56,96,55,45,42,C,34,22.574,0
Team 6,Player #13,3,53,60,78,52,47,62,56,54,47,47,64,C,34,19.96,0
Team 6,Player #14,4,71,57,75,67,46,69,55,54,79,49,41,C,34,21.724,0
Team 6,Player #15,5,79,71,59,66,80,78,65,71,53,62,54,C,34,24.329,0
Team #7,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,45 - 39
Team 7,Player #1,1,57,65,53,51,61,51,56,69,62,43,54,C,34,22.502,0
Team 7,Player #2,2,62,66,71,52,50,90,58,79,55,45,45,C,34,21.431,0
Team 7,Player #3,3,61,68,63,58,61,68,68,54,66,48,52,C,34,21.53,0
Team 7,Player #4,4,52,55,67,66,58,57,59,60,67,54,49,C,34,20.354,0
Team 7,Player #5,5,55,60,73,62,69,62,57,51,79,44,49,C,34,22.303,0
Team 7,Player #6,1,69,88,61,52,55,61,64,73,49,44,54,C,34,25.652,0
Team 7,Player #7,2,61,63,58,51,57,81,58,71,58,53,52,C,34,20.979,0
Team 7,Player #8,3,60,65,72,60,66,52,62,66,52,53,50,C,34,21.15,0
Team 7,Player #9,4,64,63,68,66,56,69,55,52,61,47,53,C,34,21.197,0
Team 7,Player #10,5,51,60,60,59,83,56,57,51,57,53,49,C,34,22.042,0
Team 7,Player #11,1,61,76,55,51,57,74,67,74,62,48,46,C,34,24.385,0
Team 7,Player #12,2,62,56,57,50,65,76,57,74,65,44,48,C,34,20.962,0
Team 7,Player #13,3,66,60,56,65,56,57,64,50,74,49,46,C,34,21.17,0
Team 7,Player #14,4,66,55,70,56,59,60,61,58,64,54,58,C,34,21.387,0
Team 7,Player #15,5,55,60,64,73,74,63,64,51,72,50,57,C,34,22.401,0
Team #8,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,6 - 78
Team 8,Player #1,1,57,27,33,22,34,39,47,72,49,40,37,D+,34,20.357,0
Team 8,Player #2,2,40,53,50,32,39,52,46,50,46,34,41,D+,34,18.49,0
Team 8,Player #3,3,41,52,53,41,46,42,49,40,60,36,38,D+,34,18.51,0
Team 8,Player #4,4,38,30,55,67,44,45,51,38,47,33,51,D+,34,17.454,0
Team 8,Player #5,5,47,35,46,45,69,28,37,29,51,35,47,D+,34,18.968,0
Team 8,Player #6,1,46,47,35,24,28,60,48,49,34,53,43,D+,34,18.864,0
Team 8,Player #7,2,54,39,27,26,40,49,43,56,40,40,40,D+,34,18.48,0
Team 8,Player #8,3,40,65,45,34,34,47,35,43,51,45,45,D+,34,19.39,0
Team 8,Player #9,4,34,44,53,51,41,44,41,25,45,41,54,D+,34,17.583,0
Team 8,Player #10,5,44,30,42,39,46,47,45,37,67,47,43,D+,34,18.62,0
Team 8,Player #11,1,38,62,25,25,33,44,52,67,34,33,34,D+,34,20.841,0
Team 8,Player #12,2,58,55,43,22,28,48,36,56,30,42,45,D+,34,18.627,0
Team 8,Player #13,3,60,61,54,46,49,45,36,36,38,34,38,D+,34,19.14,0
Team 8,Player #14,4,50,58,46,34,33,36,65,29,58,41,36,D+,34,18.926,0
Team 8,Player #15,5,38,40,47,40,55,38,49,29,35,45,38,D+,34,17.941,0
Team #9,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,47 - 37
Team 9,Player #1,1,67,62,64,62,62,64,81,91,78,47,71,C,34,23.438,0
Team 9,Player #2,2,82,79,76,56,61,64,71,75,63,54,46,C,34,22.901,0
Team 9,Player #3,3,62,74,91,58,60,83,84,74,63,58,44,C,34,22.53,0
Team 9,Player #4,4,60,71,103,92,68,81,59,56,67,49,52,C,34,22.672,0
Team 9,Player #5,5,58,71,73,81,87,85,64,65,78,40,60,C,34,24.059,0
Team 9,Player #6,1,79,91,60,54,63,71,64,85,68,40,44,C,34,26.254,0
Team 9,Player #7,2,72,79,74,63,52,65,75,88,77,39,54,C,34,22.887,0
Team 9,Player #8,3,95,87,85,56,54,91,71,74,87,47,47,C,34,24.68,0
Team 9,Player #9,4,73,75,79,66,72,65,68,61,75,51,56,C,34,22.553,0
Team 9,Player #10,5,71,55,76,83,111,63,82,59,78,49,58,C,34,24.439,0
Team 9,Player #11,1,67,64,80,52,77,74,68,99,79,42,38,C,34,23.729,0
Team 9,Player #12,2,61,79,78,60,66,84,63,88,69,37,54,C,34,22.988,0
Team 9,Player #13,3,80,81,98,74,78,81,69,73,77,44,43,C,34,23.6,0
Team 9,Player #14,4,75,70,89,77,75,65,58,56,79,47,79,C,34,22.753,0
Team 9,Player #15,5,56,65,79,65,98,81,66,50,56,53,37,C,34,23.069,0
Team #10,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,48 - 36
Team 10,Player #1,1,72,98,82,59,64,79,67,87,78,63,79,B,34,27.631,0
Team 10,Player #2,2,67,83,72,60,68,84,88,99,66,56,50,B,34,23.779,0
Team 10,Player #3,3,85,83,72,82,82,73,71,79,81,62,71,B,34,23.9,0
Team 10,Player #4,4,81,83,95,81,67,81,71,55,71,50,61,B,34,23.778,0
Team 10,Player #5,5,75,69,82,87,95,75,80,72,82,67,56,B,34,25.003,0
Team 10,Player #6,1,85,85,67,55,75,75,83,88,69,50,50,B,34,25.852,0
Team 10,Player #7,2,101,70,81,60,55,74,68,74,78,62,61,B,34,25.199,0
Team 10,Player #8,3,76,81,78,72,66,67,75,60,83,55,55,B,34,23.11,0
Team 10,Player #9,4,90,77,80,82,92,84,73,60,74,50,66,B,34,24.682,0
Team 10,Player #10,5,68,70,78,86,97,60,61,66,78,64,62,B,34,23.967,0
Team 10,Player #11,1,88,90,71,55,61,76,84,79,65,66,68,B,34,26.319,0
Team 10,Player #12,2,77,91,74,55,72,72,92,104,79,62,62,B,34,24.746,0
Team 10,Player #13,3,70,62,98,68,72,85,74,81,69,60,59,B,34,22.47,0
Team 10,Player #14,4,64,67,76,77,83,74,70,55,91,50,75,B,34,22.186,0
Team 10,Player #15,5,86,67,73,76,75,87,68,73,67,55,55,B,34,25.634,0
Team #11,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,51 - 33
Team 11,Player #1,1,95,77,61,57,59,72,80,93,70,48,57,C,34,27.213,0
Team 11,Player #2,2,99,76,60,58,69,63,73,91,63,43,61,C,34,25.1675,0
Team 11,Player #3,3,85,86,89,74,68,68,86,79,87,43,48,C,34,24.285,0
Team 11,Player #4,4,80,82,79,95,77,87,89,75,78,49,65,C,34,24.372,0
Team 11,Player #5,5,75,63,90,78,87,73,74,67,90,52,74,C,34,25.036,0
Team 11,Player #6,1,77,88,71,64,65,77,86,95,64,59,50,C,34,26.536,0
Team 11,Player #7,2,104,88,78,75,70,67,77,90,63,53,58,C,34,25.9525,0
Team 11,Player #8,3,96,74,72,74,56,68,92,63,69,42,56,C,34,24.715,0
Team 11,Player #9,4,84,75,79,79,61,91,73,66,86,42,60,C,34,24.097,0
Team 11,Player #10,5,75,65,96,69,89,62,64,64,85,48,43,C,34,24.771,0
Team 11,Player #11,1,75,85,70,70,60,74,75,89,75,43,73,C,34,26.048,0
Team 11,Player #12,2,92,83,71,64,57,76,80,93,87,47,43,C,34,24.8355,0
Team 11,Player #13,3,76,83,80,55,60,76,75,68,69,39,46,C,34,23.305,0
Team 11,Player #14,4,89,84,80,88,100,84,80,67,88,56,67,C,34,25.181,0
Team 11,Player #15,5,80,63,80,80,74,74,67,75,79,41,61,C,34,25.225,0
Team #12,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,23 - 61
Team 12,Player #1,1,67,58,66,56,54,54,49,66,58,54,54,C,34,22.602,0
Team 12,Player #2,2,67,65,54,49,57,57,54,58,56,55,50,C,34,20.7845,0
Team 12,Player #3,3,65,62,58,57,58,58,59,60,59,50,50,C,34,20.765,0
Team 12,Player #4,4,61,55,62,64,57,61,57,49,58,50,58,C,34,20.523,0
Team 12,Player #5,5,58,49,69,55,72,49,53,54,53,50,61,C,34,21.41,0
Team 12,Player #6,1,72,64,62,49,54,58,57,72,57,61,58,C,34,23.368,0
Team 12,Player #7,2,59,71,58,60,49,49,54,71,52,50,53,C,34,21.2675,0
Team 12,Player #8,3,60,69,52,57,56,61,59,49,59,53,55,C,34,21.005,0
Team 12,Player #9,4,67,56,62,62,56,71,64,49,61,53,59,C,34,21.278,0
Team 12,Player #10,5,49,63,69,62,57,57,63,52,57,53,57,C,34,22.079,0
Team 12,Player #11,1,70,71,57,49,49,55,65,75,57,54,55,C,34,23.24,0
Team 12,Player #12,2,57,56,64,52,59,54,55,73,59,50,53,C,34,19.9065,0
Team 12,Player #13,3,64,58,67,62,54,56,52,52,60,58,50,C,34,20.605,0
Team 12,Player #14,4,58,62,62,70,59,54,57,56,54,53,58,C,34,20.663,0
Team 12,Player #15,5,63,54,64,52,62,61,58,49,57,60,58,C,34,21.938,0
Team #13,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,26 - 58
Team 13,Player #1,1,75,70,43,41,55,48,59,69,56,36,51,D+,34,23.397,0
Team 13,Player #2,2,65,69,54,43,55,59,48,84,56,45,39,D+,34,21.1885,0
Team 13,Player #3,3,70,65,63,48,46,54,50,68,68,37,54,D+,34,21.145,0
Team 13,Player #4,4,57,55,63,63,52,82,57,36,60,47,43,D+,34,20.187,0
Team 13,Player #5,5,55,53,65,69,59,62,60,43,52,41,52,D+,34,21.079,0
Team 13,Player #6,1,63,71,50,41,52,55,64,86,52,35,39,D+,34,23.247,0
Team 13,Player #7,2,61,82,58,38,36,60,49,82,46,45,44,D+,34,22.3295,0
Team 13,Player #8,3,47,61,56,51,43,56,52,42,47,53,36,D+,34,19.745,0
Team 13,Player #9,4,59,53,69,59,50,54,50,42,57,36,43,D+,34,20.085,0
Team 13,Player #10,5,60,38,56,66,61,53,46,68,69,37,43,D+,34,21.66,0
Team 13,Player #11,1,71,76,44,37,44,58,45,76,48,38,65,D+,34,23.492,0
Team 13,Player #12,2,63,83,66,49,37,62,61,69,55,41,44,D+,34,22.6325,0
Team 13,Player #13,3,57,66,50,55,60,56,72,54,68,46,38,D+,34,20.925,0
Team 13,Player #14,4,66,52,73,65,40,48,59,45,59,46,49,D+,34,20.876,0
Team 13,Player #15,5,53,52,56,55,79,46,49,57,70,37,52,D+,34,20.872,0
Team #14,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,19 - 65
Team 14,Player #1,1,61,60,48,44,45,52,65,56,49,46,39,D+,34,21.433,0
Team 14,Player #2,2,61,49,46,47,50,46,64,78,45,36,38,D+,34,20.1335,0
Team 14,Player #3,3,58,62,54,44,53,47,53,52,61,46,31,D+,34,20.015,0
Team 14,Player #4,4,50,50,48,54,52,66,60,48,47,29,38,D+,34,19.024,0
Team 14,Player #5,5,54,62,63,62,56,43,51,45,82,32,36,D+,34,21.837,0
Team 14,Player #6,1,56,67,57,42,49,53,65,63,52,30,51,D+,34,22.434,0
Team 14,Player #7,2,54,51,68,53,47,49,51,77,55,36,34,D+,34,19.4015,0
Team 14,Player #8,3,56,58,64,45,48,51,49,51,47,32,42,D+,34,19.525,0
Team 14,Player #9,4,51,61,68,55,56,42,60,53,58,40,39,D+,34,20.369,0
Team 14,Player #10,5,62,48,65,57,73,52,57,45,53,32,46,D+,34,21.892,0
Team 14,Player #11,1,51,72,48,47,57,51,52,61,50,38,32,D+,34,22.904,0
Team 14,Player #12,2,55,71,46,47,47,46,41,67,51,35,33,D+,34,20.9185,0
Team 14,Player #13,3,64,53,57,57,59,48,51,48,49,34,50,D+,34,20.265,0
Team 14,Player #14,4,50,54,65,51,44,58,52,43,70,37,47,D+,34,19.564,0
Team 14,Player #15,5,60,56,44,45,54,46,57,40,70,43,32,D+,34,21.094,0
Team #15,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,38 - 46
Team 15,Player #1,1,72,72,62,46,64,58,65,80,55,54,66,C+,34,23.556,0
Team 15,Player #2,2,70,62,68,54,52,59,81,92,57,50,62,C+,34,21.8045,0
Team 15,Player #3,3,79,72,73,61,66,56,66,63,60,53,46,C+,34,22.525,0
Team 15,Player #4,4,65,60,68,88,65,63,74,55,61,53,68,C+,34,21.637,0
Team 15,Player #5,5,59,52,73,65,61,72,49,52,73,51,46,C+,34,21.862,0
Team 15,Player #6,1,94,67,54,49,47,68,78,87,67,58,51,C+,34,26.737,0
Team 15,Player #7,2,67,67,55,48,54,75,80,80,72,53,66,C+,34,21.6135,0
Team 15,Player #8,3,69,79,91,65,48,56,67,62,77,46,52,C+,34,22.735,0
Team 15,Player #9,4,79,65,68,70,82,65,53,53,56,50,71,C+,34,22.752,0
Team 15,Player #10,5,65,66,82,78,73,56,74,52,79,47,51,C+,34,23.328,0
Team 15,Player #11,1,82,74,60,67,59,74,73,94,59,50,53,C+,34,25.449,0
Team 15,Player #12,2,65,72,73,48,53,52,61,49,54,53,53,C+,34,21.2095,0
Team 15,Player #13,3,71,61,63,60,76,47,62,79,61,57,50,C+,34,21.755,0
Team 15,Player #14,4,55,72,78,64,76,71,65,64,69,53,57,C+,34,22.425,0
Team 15,Player #15,5,61,54,79,62,87,76,76,55,72,51,47,C+,34,22.842,0
Team #16,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,46 - 38
Team 16,Player #1,1,98,101,74,63,78,81,85,106,74,42,49,C,34,28.607,0
Team 16,Player #2,2,90,93,65,70,62,93,78,79,82,51,62,C,34,24.9905,0
Team 16,Player #3,3,79,85,78,71,74,76,97,79,86,43,53,C,34,24.285,0
Team 16,Player #4,4,87,106,82,94,67,60,96,60,76,57,53,C,34,26.391,0
Team 16,Player #5,5,73,68,85,95,97,85,81,70,80,48,54,C,34,25.154,0
Team 16,Player #6,1,86,90,79,61,65,84,95,100,76,47,62,C,34,27.195,0
Team 16,Player #7,2,78,102,66,63,74,84,92,85,105,46,53,C,34,26.3585,0
Team 16,Player #8,3,97,81,91,77,81,76,71,71,74,40,52,C,34,25.285,0
Team 16,Player #9,4,89,89,78,96,69,76,86,70,83,46,56,C,34,24.869,0
Team 16,Player #10,5,83,77,85,86,90,69,66,73,74,51,53,C,34,25.822,0
Team 16,Player #11,1,100,97,62,72,73,86,80,99,77,54,47,C,34,28.367,0
Team 16,Player #12,2,63,91,67,67,81,78,82,107,92,54,51,C,34,25.1835,0
Team 16,Player #13,3,112,79,83,67,83,75,69,83,93,53,48,C,34,26.905,0
Team 16,Player #14,4,81,71,90,69,77,88,88,75,83,47,55,C,34,24.152,0
Team 16,Player #15,5,89,81,98,84,90,71,98,67,81,39,51,C,34,27.078,0
Team #17,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,61 - 23
Team 17,Player #1,1,111,94,77,67,82,98,89,116,81,50,62,B+,34,30.438,0
Team 17,Player #2,2,90,79,86,73,73,87,99,123,100,64,64,B+,34,25.6015,0
Team 17,Player #3,3,95,89,67,90,73,81,97,67,111,50,65,B+,34,25.535,0
Team 17,Player #4,4,99,84,106,108,67,88,80,85,72,56,70,B+,34,26.398,0
Team 17,Player #5,5,93,78,96,103,98,82,73,67,114,54,72,B+,34,27.998,0
Team 17,Player #6,1,107,98,88,67,72,84,73,129,74,54,62,B+,34,29.758,0
Team 17,Player #7,2,102,103,87,73,92,97,97,115,91,50,68,B+,34,27.0965,0
Team 17,Player #8,3,101,84,119,67,103,87,99,76,89,62,78,B+,34,26.675,0
Team 17,Player #9,4,86,92,103,98,89,98,98,92,93,56,65,B+,34,26.31,0
Team 17,Player #10,5,107,89,85,107,99,111,86,95,113,50,68,B+,34,30.137,0
Team 17,Player #11,1,115,100,79,79,85,77,104,116,90,66,67,B+,34,30.998,0
Team 17,Player #12,2,95,100,74,77,76,72,105,127,90,50,68,B+,34,26.5845,0
Team 17,Player #13,3,87,96,99,92,92,91,90,78,117,50,67,B+,34,26.365,0
Team 17,Player #14,4,92,103,110,111,78,94,96,81,92,56,68,B+,34,27.393,0
Team 17,Player #15,5,87,85,96,97,96,91,79,74,87,58,71,B+,34,27.094,0
Team #18,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,66 - 18
Team 18,Player #1,1,113,92,92,72,70,78,76,122,82,54,57,C+,34,30.518,0
Team 18,Player #2,2,108,80,89,79,95,95,100,99,77,47,67,C+,34,27.4125,0
Team 18,Player #3,3,87,98,91,93,95,105,81,75,86,41,46,C+,34,26.235,0
Team 18,Player #4,4,77,73,122,84,88,88,107,72,94,59,60,C+,34,24.748,0
Team 18,Player #5,5,90,87,106,101,91,82,79,87,106,47,62,C+,34,27.744,0
