Team #0,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,13 - 71
Team 3,Player #6,1,67,70,70,66,69,70,66,65,62,54,56,D+,24,23.369,0
Team 3,Player #7,2,71,74,65,65,62,65,71,67,65,50,56,D+,24,22.033,0
Team 3,Player #8,3,69,73,71,62,62,68,62,66,76,50,50,D+,24,21.97,0
Team 3,Player #9,4,67,69,68,62,62,62,67,65,68,54,56,D+,24,21.573,0
Team 3,Player #10,5,70,62,71,75,67,62,62,65,68,50,54,D+,24,23.263,0
Team 3,Player #11,1,62,77,65,65,65,65,66,73,72,50,50,D+,24,24.36,0
Team 3,Player #12,2,79,71,62,62,65,66,62,67,68,50,50,D+,24,22.531,0
Team 3,Player #13,3,62,66,73,65,71,62,68,62,70,50,57,D+,24,21.31,0
Team 3,Player #14,4,62,66,65,70,65,62,65,66,68,50,50,D+,24,21.35,0
Team 3,Player #15,5,62,65,66,72,71,62,62,62,66,50,54,D+,24,22.588,0
Team #4,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,39 - 45
Team 4,Player #1,1,85,86,73,62,72,66,62,82,79,56,55,B+,24,25.788,0
Team 4,Player #2,2,68,66,68,62,72,62,62,84,68,63,65,B+,24,21.526,0
Team 4,Player #3,3,82,67,75,69,68,73,73,67,89,50,57,B+,24,23.34,0
Team 4,Player #4,4,81,73,68,72,62,68,68,74,67,55,60,B+,24,23.01,0
Team 4,Player #5,5,68,68,62,77,81,67,62,73,69,50,56,B+,24,23.231,0
Team 4,Player #6,1,76,86,67,62,73,68,68,82,67,50,62,B+,24,25.699,0
Team 4,Player #7,2,77,73,68,62,62,68,62,78,62,50,59,B+,24,22.376,0
Team 4,Player #8,3,77,74,68,62,62,62,67,82,74,55,58,B+,24,22.47,0
Team 4,Player #9,4,78,77,72,68,68,62,69,62,67,55,58,B+,24,22.652,0
Team 4,Player #10,5,75,76,78,76,87,67,68,62,76,50,57,B+,24,24.526,0
Team 4,Player #11,1,73,86,62,67,74,67,75,82,77,50,50,B+,24,25.837,0
Team 4,Player #12,2,79,75,62,62,62,62,62,72,68,50,50,B+,24,22.518,0
Team 4,Player #13,3,76,82,69,69,67,68,68,75,62,55,56,B+,24,22.98,0
Team 4,Player #14,4,68,68,76,62,68,73,69,68,62,50,66,B+,24,21.723,0
Team 4,Player #15,5,62,68,75,74,79,74,74,62,76,55,58,B+,24,23.518,0
Team #5,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,31 - 53
Team 5,Player #1,1,66,78,57,57,52,64,69,62,59,50,50,D+,24,24.04,0
Team 5,Player #2,2,70,69,57,65,52,56,52,72,64,50,50,D+,24,21.261,0
Team 5,Player #3,3,52,65,61,56,59,69,69,58,61,61,50,D+,24,20.7970797297297,0
Team 5,Player #4,4,52,52,56,66,59,52,52,57,57,57,55,D+,24,19.326,0
Team 5,Player #5,5,60,58,64,59,79,64,52,58,65,58,55,D+,24,21.805,0
Team 5,Player #6,1,59,52,60,52,64,52,59,68,59,50,56,D+,24,21.472,0
Team 5,Player #7,2,59,58,58,58,59,63,61,75,63,50,50,D+,24,20.242,0
Team 5,Player #8,3,59,58,62,52,57,52,57,58,70,50,50,D+,24,19.98,0
Team 5,Player #9,4,57,58,71,70,60,63,58,59,52,50,55,D+,24,20.303,0
Team 5,Player #10,5,52,52,63,62,77,58,58,52,58,50,57,D+,24,20.75,0
Team 5,Player #11,1,70,64,71,58,58,56,60,52,64,50,55,D+,24,22.882,0
Team 5,Player #12,2,68,66,52,52,52,70,58,83,72,56,50,D+,24,21.347,0
Team 5,Player #13,3,74,57,72,52,65,65,57,52,69,50,63,D+,24,21.72,0
Team 5,Player #14,4,67,52,71,58,62,59,59,52,63,62,50,D+,24,21.116,0
Team 5,Player #15,5,57,52,61,52,69,52,72,56,58,50,63,D+,24,21.234,0
Team #6,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,28 - 56
Team 6,Player #1,1,66,55,55,55,60,69,61,66,67,56,50,C,24,22.629,0
Team 6,Player #2,2,61,70,55,55,55,69,55,68,72,62,57,C,24,21.412,0
Team 6,Player #3,3,78,70,63,55,68,60,61,60,55,62,50,C,24,22.02,0
Team 6,Player #4,4,72,72,75,68,67,66,68,61,60,50,50,C,24,22.029,0
Team 6,Player #5,5,62,55,67,67,71,65,55,55,68,50,58,C,24,22.11,0
Team 6,Player #6,1,71,65,55,55,55,60,66,72,71,50,62,C,24,23.301,0
Team 6,Player #7,2,71,55,61,64,61,67,55,79,85,61,61,C,24,21.877,0
Team 6,Player #8,3,80,79,55,55,55,66,70,73,55,50,57,C,24,22.29,0
Team 6,Player #9,4,60,66,75,74,55,68,55,55,74,66,55,C,24,21.355,0
Team 6,Player #10,5,60,78,61,68,61,69,60,61,74,50,56,C,24,24.012,0
Team 6,Player #11,1,66,74,61,55,60,70,61,75,67,50,69,C,24,23.856,0
Team 6,Player #12,2,68,62,74,61,62,59,66,85,55,50,50,C,24,21.332,0
Team 6,Player #13,3,55,60,67,55,55,55,59,55,55,56,55,C,24,20.01,0
Team 6,Player #14,4,75,59,72,66,55,72,55,55,72,50,50,C,24,22.136,0
Team 6,Player #15,5,71,66,61,61,55,69,63,61,61,56,58,C,24,22.914,0
Team #7,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,43 - 41
Team 7,Player #1,1,62,66,60,57,64,60,62,72,57,50,53,C,24,22.896,0
Team 7,Player #2,2,57,57,65,57,57,68,65,69,62,50,50,C,24,20.319,0
Team 7,Player #3,3,61,73,62,61,62,69,70,57,70,55,53,C,24,22.16,0
Team 7,Player #4,4,57,61,63,66,57,60,61,60,64,50,50,C,24,20.908,0
Team 7,Player #5,5,57,57,70,62,67,62,57,57,70,50,50,C,24,21.825,0
Team 7,Player #6,1,66,76,57,57,57,65,61,64,57,50,53,C,24,24.082,0
Team 7,Player #7,2,68,64,61,57,57,65,57,57,64,55,55,C,24,21.3,0
Team 7,Player #8,3,62,62,67,57,66,57,60,67,57,53,50,C,24,20.86,0
Team 7,Player #9,4,61,65,65,62,61,66,57,57,57,54,50,C,24,21.253,0
Team 7,Player #10,5,57,60,57,61,73,57,63,57,57,54,55,C,24,21.998,0
Team 7,Player #11,1,64,71,57,57,57,66,62,68,65,54,50,C,24,23.589,0
Team 7,Player #12,2,61,57,57,57,68,70,57,65,60,50,50,C,24,20.717,0
Team 7,Player #13,3,61,66,57,65,61,60,64,57,60,53,53,C,24,21.19,0
Team 7,Player #14,4,70,57,75,57,61,62,67,60,60,55,54,C,24,21.938,0
Team 7,Player #15,5,57,60,67,61,70,61,62,57,62,50,55,C,24,22.147,0
Team #8,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,19 - 65
Team 8,Player #1,1,56,40,51,40,50,40,57,57,52,54,56,D+,24,20.472,0
Team 8,Player #2,2,44,56,49,40,52,54,56,51,51,54,56,D+,24,19.17,0
Team 8,Player #3,3,52,45,56,40,54,45,59,53,64,50,50,D+,24,18.91,0
Team 8,Player #4,4,40,43,52,67,52,54,52,54,61,50,64,D+,24,18.346,0
Team 8,Player #5,5,40,40,46,49,64,45,56,40,58,50,55,D+,24,18.583,0
Team 8,Player #6,1,51,51,51,40,40,55,52,55,40,55,63,D+,24,19.779,0
Team 8,Player #7,2,50,47,40,40,40,52,46,51,45,50,55,D+,24,18.223,0
Team 8,Player #8,3,45,63,51,52,50,53,44,44,60,55,57,D+,24,19.84,0
Team 8,Player #9,4,47,53,59,54,51,53,53,40,46,50,56,D+,24,19.023,0
Team 8,Player #10,5,53,46,49,45,45,49,52,40,58,63,56,D+,24,19.857,0
Team 8,Player #11,1,44,61,40,40,47,53,57,58,40,50,50,D+,24,21.082,0
Team 8,Player #12,2,61,40,53,40,46,47,46,64,40,55,56,D+,24,19.532,0
Team 8,Player #13,3,64,58,57,49,51,49,46,45,55,50,50,D+,24,19.92,0
Team 8,Player #14,4,56,52,57,48,45,40,60,45,54,50,50,D+,24,19.227,0
Team 8,Player #15,5,46,48,53,46,52,46,50,40,40,62,50,D+,24,19.188,0
Team #9,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,63 - 21
Team 9,Player #1,1,72,67,67,67,61,61,80,79,74,57,67,C,24,23.562,0
Team 9,Player #2,2,71,70,77,61,68,61,67,68,67,50,55,C,24,21.383,0
Team 9,Player #3,3,67,81,88,68,65,82,82,82,74,56,57,C,24,23.16,0
Team 9,Player #4,4,66,66,91,78,74,80,67,61,76,55,55,C,24,21.75,0
Team 9,Player #5,5,61,82,82,76,86,78,69,71,76,50,55,C,24,25.073,0
Team 9,Player #6,1,73,78,66,67,68,73,74,88,72,50,50,C,24,24.583,0
Team 9,Player #7,2,69,74,68,67,61,67,66,82,68,50,57,C,24,21.916,0
Team 9,Player #8,3,80,79,79,66,61,85,81,72,78,57,50,C,24,22.87,0
Team 9,Player #9,4,71,67,77,67,68,66,72,61,87,59,59,C,24,21.904,0
Team 9,Player #10,5,72,61,84,82,85,66,80,67,75,50,66,C,24,23.94,0
Team 9,Player #11,1,66,72,73,61,74,75,72,79,73,50,50,C,24,23.747,0
Team 9,Player #12,2,61,71,73,66,67,73,68,77,66,50,57,C,24,21.642,0
Team 9,Player #13,3,73,67,82,79,73,74,74,79,74,50,50,C,24,22.3,0
Team 9,Player #14,4,75,82,78,73,75,68,67,61,74,55,63,C,24,23.004,0
Team 9,Player #15,5,66,61,69,67,90,74,61,61,61,57,50,C,24,22.624,0
Team #10,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,35 - 49
Team 10,Player #1,1,65,78,69,59,59,67,67,73,72,58,67,B,24,24.49,0
Team 10,Player #2,2,55,72,60,60,68,66,82,75,55,50,50,B,24,21.925,0
Team 10,Player #3,3,67,69,61,62,70,60,67,74,71,55,61,B,24,21.55,0
Team 10,Player #4,4,67,77,73,68,55,70,61,55,60,50,57,B,24,22.295,0
Team 10,Player #5,5,69,63,82,81,70,64,68,63,67,60,56,B,24,23.443,0
Team 10,Player #6,1,75,67,61,55,55,63,60,73,60,50,50,B,24,23.764,0
Team 10,Player #7,2,75,65,62,60,55,66,62,74,65,62,50,B,24,22.042,0
Team 10,Player #8,3,62,70,72,66,61,62,61,60,71,50,55,B,24,21.53,0
Team 10,Player #9,4,75,70,66,68,80,78,67,60,74,50,56,B,24,22.586,0
Team 10,Player #10,5,62,55,66,61,72,60,55,55,62,57,62,B,24,21.946,0
Team 10,Player #11,1,73,77,61,55,55,63,77,67,59,50,61,B,24,24.066,0
Team 10,Player #12,2,71,70,61,55,67,65,73,75,66,54,57,B,24,21.777,0
Team 10,Player #13,3,61,62,81,62,61,72,55,74,69,54,54,B,24,20.94,0
Team 10,Player #14,4,60,61,68,65,68,61,60,55,76,50,63,B,24,20.806,0
Team 10,Player #15,5,62,61,68,76,60,74,62,60,61,50,50,B,24,22.176,0
Team #11,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,54 - 30
Team 11,Player #1,1,77,78,65,65,65,71,79,82,73,55,57,C,24,24.968,0
Team 11,Player #2,2,90,73,65,65,73,72,73,83,65,50,50,C,24,24.3015,0
Team 11,Player #3,3,79,81,83,76,65,71,83,82,81,50,50,C,24,23.685,0
Team 11,Player #4,4,83,70,83,86,76,71,76,82,75,56,67,C,24,24.15,0
Team 11,Player #5,5,65,71,82,76,76,71,70,71,77,56,76,C,24,24.118,0
Team 11,Player #6,1,81,75,65,72,73,65,85,77,65,57,50,C,24,25.26,0
Team 11,Player #7,2,85,82,76,75,65,65,83,87,70,56,63,C,24,23.8955,0
Team 11,Player #8,3,70,76,75,72,65,70,87,71,78,50,56,C,24,22.955,0
Team 11,Player #9,4,84,74,79,75,65,78,77,73,82,50,50,C,24,24.025,0
Team 11,Player #10,5,78,65,75,65,78,71,71,71,81,50,50,C,24,24.832,0
Team 11,Player #11,1,74,69,72,71,69,76,82,84,78,50,62,C,24,24.727,0
Team 11,Player #12,2,78,89,65,71,65,81,80,88,77,56,50,C,24,24.5195,0
Team 11,Player #13,3,70,73,83,65,65,77,77,71,72,50,50,C,24,22.575,0
Team 11,Player #14,4,73,65,80,91,81,70,87,71,73,56,75,C,24,23.23,0
Team 11,Player #15,5,73,65,83,76,65,75,70,80,70,50,58,C,24,24.232,0
Team #12,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,25 - 59
Team 12,Player #1,1,54,49,57,53,54,49,49,63,52,54,50,C,24,21.135,0
Team 12,Player #2,2,56,54,54,49,53,49,49,49,49,50,50,C,24,19.678,0
Team 12,Player #3,3,56,55,52,54,54,54,49,57,53,50,50,C,24,20.03,0
Team 12,Player #4,4,58,55,62,58,49,52,53,49,58,50,50,C,24,20.482,0
Team 12,Player #5,5,58,49,62,49,64,49,49,54,53,50,53,C,24,21.644,0
Team 12,Player #6,1,60,54,58,49,49,58,54,55,54,57,55,C,24,21.939,0
Team 12,Player #7,2,56,58,52,49,49,49,54,60,49,50,50,C,24,20.035,0
Team 12,Player #8,3,52,55,52,49,53,57,53,49,55,50,50,C,24,19.88,0
Team 12,Player #9,4,62,56,54,62,52,61,59,49,54,53,54,C,24,20.96,0
Team 12,Player #10,5,49,59,63,57,53,49,63,49,53,50,54,C,24,21.834,0
Team 12,Player #11,1,54,62,49,49,49,52,65,62,52,50,55,C,24,22.215,0
Team 12,Player #12,2,54,49,61,49,59,54,49,61,52,50,50,C,24,19.73,0
Team 12,Player #13,3,58,58,59,58,49,56,49,52,57,55,50,C,24,20.3,0
Team 12,Player #14,4,58,58,54,61,49,49,53,52,49,53,53,C,24,20.318,0
Team 12,Player #15,5,53,49,54,49,55,61,58,49,53,50,50,C,24,20.987,0
Team #13,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,34 - 50
Team 13,Player #1,1,68,75,50,50,56,50,67,68,56,50,61,D+,24,23.588,0
Team 13,Player #2,2,64,69,63,54,63,58,55,75,56,50,55,D+,24,21.3095,0
Team 13,Player #3,3,62,62,63,57,50,55,55,79,67,50,64,D+,24,20.635,0
Team 13,Player #4,4,55,62,66,63,62,74,62,50,69,55,50,D+,24,21.002,0
Team 13,Player #5,5,58,63,75,60,58,68,68,55,50,50,62,D+,24,22.234,0
Team 13,Player #6,1,66,71,50,50,57,58,67,78,56,50,50,D+,24,23.317,0
Team 13,Player #7,2,64,77,66,50,50,62,56,69,56,50,50,D+,24,22.0445,0
Team 13,Player #8,3,61,56,50,57,50,61,63,57,56,61,50,D+,24,20.215,0
Team 13,Player #9,4,69,61,70,61,50,58,61,56,61,50,56,D+,24,21.406,0
Team 13,Player #10,5,62,50,57,63,56,55,55,63,67,50,50,D+,24,21.874,0
Team 13,Player #11,1,61,72,50,50,57,63,55,70,61,50,69,D+,24,23.354,0
Team 13,Player #12,2,61,75,56,50,50,73,63,71,50,50,56,D+,24,21.9675,0
Team 13,Player #13,3,63,68,61,57,62,60,65,57,64,50,50,D+,24,21.235,0
Team 13,Player #14,4,66,56,66,66,50,57,56,57,69,55,50,D+,24,21.142,0
Team 13,Player #15,5,55,60,61,61,80,55,56,62,65,50,63,D+,24,21.981,0
Team #14,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,28 - 56
Team 14,Player #1,1,68,59,64,62,59,63,63,66,59,54,50,D+,24,23.196,0
Team 14,Player #2,2,69,63,59,63,63,62,67,81,62,54,50,D+,24,21.7975,0
Team 14,Player #3,3,67,68,64,59,59,59,66,68,67,53,50,D+,24,21.645,0
Team 14,Player #4,4,59,59,63,64,63,70,62,67,64,50,53,D+,24,21.014,0
Team 14,Player #5,5,64,71,68,71,64,59,63,59,71,50,53,D+,24,23.707,0
Team 14,Player #6,1,62,67,64,59,68,65,62,66,71,50,63,D+,24,23.231,0
Team 14,Player #7,2,64,63,62,64,59,68,65,71,65,50,50,D+,24,21.1925,0
Team 14,Player #8,3,69,66,66,64,59,63,65,64,62,50,50,D+,24,21.755,0
Team 14,Player #9,4,59,66,71,67,70,59,64,63,66,50,54,D+,24,21.844,0
Team 14,Player #10,5,68,59,69,67,62,64,66,63,68,50,58,D+,24,23.354,0
Team 14,Player #11,1,59,68,62,65,73,62,64,68,64,50,50,D+,24,23.341,0
Team 14,Player #12,2,70,59,65,59,59,64,63,70,63,50,50,D+,24,21.7205,0
Team 14,Player #13,3,64,59,68,63,69,63,63,68,66,54,56,D+,24,21.425,0
Team 14,Player #14,4,59,59,69,64,59,71,67,59,72,53,53,D+,24,21.131,0
Team 14,Player #15,5,66,68,63,64,64,59,59,59,67,50,50,D+,24,23.126,0
Team #15,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,36 - 48
Team 15,Player #1,1,64,70,52,52,52,52,52,64,59,57,66,C+,24,22.826,0
Team 15,Player #2,2,70,52,52,52,52,59,74,72,57,55,50,C+,24,21.4825,0
Team 15,Player #3,3,67,66,63,52,70,52,58,52,64,56,50,C+,24,20.985,0
Team 15,Player #4,4,64,57,64,76,63,63,72,52,59,56,67,C+,24,21.258,0
Team 15,Player #5,5,57,52,63,65,64,64,52,52,72,56,50,C+,24,21.503,0
Team 15,Player #6,1,78,65,58,52,52,66,71,67,65,63,50,C+,24,24.35,0
Team 15,Player #7,2,61,64,58,52,52,70,66,70,61,56,50,C+,24,20.8875,0
Team 15,Player #8,3,69,70,76,58,52,56,67,65,71,50,50,C+,24,21.625,0
Team 15,Player #9,4,58,57,57,59,71,58,57,58,52,50,63,C+,24,20.228,0
Team 15,Player #10,5,58,60,71,52,57,52,58,56,68,50,57,C+,24,21.672,0
Team 15,Player #11,1,74,64,52,63,57,58,58,81,52,50,50,C+,24,23.731,0
Team 15,Player #12,2,64,52,78,52,52,52,58,52,57,50,58,C+,24,20.3915,0
Team 15,Player #13,3,65,52,63,65,59,52,52,65,62,50,50,C+,24,20.855,0
Team 15,Player #14,4,58,65,65,58,63,64,58,57,64,57,50,C+,24,21.109,0
Team 15,Player #15,5,52,52,62,62,74,64,67,52,64,50,50,C+,24,21.083,0
Team #16,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,57 - 27
Team 16,Player #1,1,81,91,81,70,76,75,77,83,81,50,50,C,24,27.001,0
Team 16,Player #2,2,83,86,75,70,74,81,77,81,76,50,56,C,24,24.1465,0
Team 16,Player #3,3,77,82,70,76,76,75,84,77,76,50,60,C,24,23.715,0
Team 16,Player #4,4,80,92,78,86,76,70,90,70,81,50,54,C,24,25.092,0
Team 16,Player #5,5,70,75,92,94,87,89,79,75,83,50,50,C,24,25.397,0
Team 16,Player #6,1,79,82,77,70,73,88,88,94,70,50,64,C,24,26.085,0
Team 16,Player #7,2,70,98,70,70,70,76,84,81,89,50,56,C,24,25.5745,0
Team 16,Player #8,3,88,70,88,70,85,70,77,74,70,50,56,C,24,24.315,0
Team 16,Player #9,4,81,83,70,84,76,70,83,70,70,50,64,C,24,23.884,0
Team 16,Player #10,5,83,76,82,81,89,74,70,75,70,58,56,C,24,25.773,0
Team 16,Player #11,1,86,87,70,70,70,84,74,76,70,57,55,C,24,26.248,0
Team 16,Player #12,2,74,82,74,75,77,70,82,89,82,56,56,C,24,23.8465,0
Team 16,Player #13,3,89,82,75,70,84,76,75,74,79,50,56,C,24,24.405,0
Team 16,Player #14,4,84,70,81,76,81,77,80,76,81,50,57,C,24,24.271,0
Team 16,Player #15,5,90,83,87,82,78,70,83,70,70,50,50,C,24,26.611,0
Team #17,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,45 - 39
Team 17,Player #1,1,92,77,67,67,74,72,72,90,67,50,62,B+,24,26.87,0
Team 17,Player #2,2,75,67,73,67,67,80,87,84,86,64,50,B+,24,23.0765,0
Team 17,Player #3,3,82,73,67,79,67,67,83,67,77,50,65,B+,24,23.445,0
Team 17,Player #4,4,80,72,79,80,67,82,80,73,72,50,56,B+,24,23.673,0
Team 17,Player #5,5,86,72,77,78,86,78,67,67,85,54,50,B+,24,26.099,0
Team 17,Player #6,1,78,81,74,67,67,78,73,90,67,50,50,B+,24,25.547,0
Team 17,Player #7,2,84,85,67,67,78,79,78,90,79,50,61,B+,24,24.1535,0
Team 17,Player #8,3,90,84,85,67,85,72,67,67,78,50,65,B+,24,24.385,0
Team 17,Player #9,4,80,75,86,80,84,87,78,74,79,50,56,B+,24,24.053,0
Team 17,Player #10,5,85,80,67,91,85,81,86,73,83,50,62,B+,24,26.237,0
Team 17,Player #11,1,89,81,67,73,72,67,81,84,72,66,61,B+,24,26.479,0
Team 17,Player #12,2,72,85,67,72,67,67,76,98,76,50,50,B+,24,24.0115,0
Team 17,Player #13,3,67,83,81,74,87,79,72,73,95,50,62,B+,24,24.085,0
Team 17,Player #14,4,92,74,84,86,67,84,84,74,80,50,57,B+,24,25.155,0
Team 17,Player #15,5,67,73,79,79,83,79,74,67,72,58,60,B+,24,24.487,0
Team #18,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,64 - 20
Team 18,Player #1,1,97,78,87,79,74,84,74,92,85,57,54,C+,24,28.132,0
Team 18,Player #2,2,89,78,74,74,92,87,86,90,74,56,54,C+,24,24.8865,0
Team 18,Player #3,3,86,89,81,90,85,100,79,80,79,50,54,C+,24,25.015,0
Team 18,Player #4,4,79,74,97,79,79,81,91,80,79,56,61,C+,24,24.147,0
Team 18,Player #5,5,74,80,92,86,78,86,74,88,99,50,58,C+,24,25.942,0
