Team #0,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,53 - 31
Team 1,Player #12,2,82,84,85,84,83,84,83,83,84,34,32,F,32,24.6105,0
Team 1,Player #13,3,84,83,84,85,86,84,86,82,84,34,34,F,32,24.835,0
Team 1,Player #14,4,88,85,88,83,85,83,85,83,84,34,35,F,32,25.433,0
Team 1,Player #15,5,84,84,87,86,84,85,84,85,93,35,34,F,32,26.83,0
Team #2,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,55 - 29
Team 2,Player #1,1,97,88,89,74,80,96,104,102,95,64,65,C+,32,28.624,0
Team 2,Player #2,2,86,96,89,79,81,86,97,103,81,50,62,C+,32,25.788,0
Team 2,Player #3,3,93,109,87,79,92,91,98,101,92,50,57,C+,32,27.3,0
Team 2,Player #4,4,87,81,81,96,78,85,79,88,94,57,74,C+,32,24.874,0
Team 2,Player #5,5,88,101,96,91,114,78,94,74,99,50,60,C+,32,28.961,0
Team 2,Player #6,1,96,107,90,80,86,80,92,94,80,50,76,C+,32,29.432,0
Team 2,Player #7,2,87,97,81,74,85,105,79,112,94,50,50,C+,32,26.14,0
Team 2,Player #8,3,112,92,107,89,99,87,95,86,96,56,70,C+,32,27.79,0
Team 2,Player #9,4,85,89,89,102,87,98,85,84,98,65,67,C+,32,25.538,0
Team 2,Player #10,5,92,91,90,85,122,86,87,91,107,62,63,C+,32,28.024,0
Team 2,Player #11,1,101,92,80,74,89,105,90,110,86,57,63,C+,32,29.144,0
Team 2,Player #12,2,89,100,92,74,80,88,85,104,89,57,69,C+,32,26.176,0
Team 2,Player #13,3,85,102,115,80,80,92,80,90,81,55,63,C+,32,26.38,0
Team 2,Player #14,4,105,86,105,104,86,87,93,93,94,57,56,C+,32,27.363,0
Team 2,Player #15,5,87,84,90,96,107,99,84,80,90,50,69,C+,32,27.17,0
Team #3,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,27 - 57
Team 3,Player #1,1,68,67,67,58,62,64,75,82,68,44,56,D+,32,23.294,0
Team 3,Player #2,2,64,78,69,61,63,60,65,82,69,44,51,D+,32,22.543,0
Team 3,Player #3,3,66,76,73,59,56,57,57,57,76,49,48,D+,32,21.95,0
Team 3,Player #4,4,71,69,70,73,70,69,60,57,66,44,65,D+,32,21.936,0
Team 3,Player #5,5,66,61,81,81,73,66,60,66,75,49,49,D+,32,23.139,0
Team 3,Player #6,1,76,75,65,66,62,74,61,77,61,48,54,D+,32,24.244,0
Team 3,Player #7,2,80,72,69,64,56,57,64,73,60,44,50,D+,32,22.499,0
Team 3,Player #8,3,63,71,72,63,60,62,67,65,76,50,42,D+,32,21.75,0
Team 3,Player #9,4,67,77,65,56,55,62,61,58,65,45,54,D+,32,22.046,0
Team 3,Player #10,5,66,60,74,68,66,66,57,57,70,45,52,D+,32,22.677,0
Team 3,Player #11,1,70,76,62,59,64,57,66,75,65,44,46,D+,32,24.019,0
Team 3,Player #12,2,77,71,58,57,59,72,59,65,78,48,55,D+,32,22.333,0
Team 3,Player #13,3,66,60,72,63,68,55,71,61,78,45,56,D+,32,21.28,0
Team 3,Player #14,4,57,61,59,70,65,55,63,61,68,43,47,D+,32,20.654,0
Team 3,Player #15,5,59,65,70,78,71,67,57,62,61,47,57,D+,32,22.637,0
Team #4,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,51 - 33
Team 4,Player #1,1,105,110,79,62,78,71,75,96,85,56,70,B+,32,29.411,0
Team 4,Player #2,2,79,84,80,75,72,75,87,110,97,76,65,B+,32,24.371,0
Team 4,Player #3,3,102,67,94,83,75,92,78,73,99,55,68,B+,32,26.14,0
Team 4,Player #4,4,85,94,96,81,79,75,79,74,84,59,66,B+,32,25.312,0
Team 4,Player #5,5,82,78,62,96,98,76,69,84,81,50,73,B+,32,25.693,0
Team 4,Player #6,1,107,106,85,68,73,81,86,92,73,56,79,B+,32,29.122,0
Team 4,Player #7,2,90,92,75,62,77,85,80,109,69,56,65,B+,32,24.931,0
Team 4,Player #8,3,89,98,74,80,80,79,78,88,95,55,65,B+,32,25.54,0
Team 4,Player #9,4,86,83,84,94,74,67,100,68,71,71,64,B+,32,24.423,0
Team 4,Player #10,5,81,89,112,102,97,79,91,62,106,56,73,B+,32,27.569,0
Team 4,Player #11,1,97,98,70,67,74,85,83,114,82,50,50,B+,32,28.257,0
Team 4,Player #12,2,90,87,89,62,62,73,74,102,68,50,56,B+,32,24.326,0
Team 4,Player #13,3,76,97,80,84,73,80,80,87,90,55,73,B+,32,25.44,0
Team 4,Player #14,4,74,75,82,68,74,83,96,79,82,50,66,B+,32,23.276,0
Team 4,Player #15,5,69,81,101,87,113,97,80,75,93,66,72,B+,32,26.507,0
Team #5,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,37 - 47
Team 5,Player #1,1,81,79,61,49,43,69,68,56,61,52,46,D+,32,24.362,0
Team 5,Player #2,2,71,79,58,62,56,57,56,78,62,47,46,D+,32,22.357,0
Team 5,Player #3,3,63,72,73,53,53,71,58,65,67,58,57,D+,32,21.6,0
Team 5,Player #4,4,44,54,72,73,62,44,58,52,65,54,62,D+,32,19.884,0
Team 5,Player #5,5,59,58,69,56,93,59,50,55,69,50,72,D+,32,21.868,0
Team 5,Player #6,1,68,56,51,49,63,56,54,74,62,44,57,D+,32,22.673,0
Team 5,Player #7,2,54,58,60,51,53,59,63,90,65,42,51,D+,32,20.191,0
Team 5,Player #8,3,67,52,64,42,57,58,54,69,77,46,48,D+,32,20.91,0
Team 5,Player #9,4,65,50,92,77,57,64,51,52,53,55,51,D+,32,21.227,0
Team 5,Player #10,5,45,45,81,71,84,63,54,45,62,57,49,D+,32,20.317,0
Team 5,Player #11,1,76,61,64,55,49,58,59,72,61,47,57,D+,32,23.811,0
Team 5,Player #12,2,63,68,60,45,46,65,57,90,75,48,46,D+,32,21.293,0
Team 5,Player #13,3,77,68,71,50,63,57,58,52,72,39,59,D+,32,21.93,0
Team 5,Player #14,4,71,48,76,75,61,66,61,45,71,54,50,D+,32,21.888,0
Team 5,Player #15,5,62,59,57,44,86,52,75,46,65,52,58,D+,32,21.979,0
Team #6,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,43 - 41
Team 6,Player #1,1,86,61,62,55,66,69,65,79,74,63,57,C,32,25.599,0
Team 6,Player #2,2,61,70,66,55,55,74,62,92,72,62,62,C,32,21.812,0
Team 6,Player #3,3,78,75,84,55,72,60,66,74,61,62,56,C,32,22.52,0
Team 6,Player #4,4,77,72,87,73,73,79,74,75,71,56,57,C,32,23.196,0
Team 6,Player #5,5,68,55,87,78,77,70,62,66,73,50,58,C,32,23.508,0
Team 6,Player #6,1,83,72,62,55,55,73,66,85,77,56,69,C,32,25.328,0
Team 6,Player #7,2,71,65,66,64,61,73,61,90,98,66,69,C,32,22.259,0
Team 6,Player #8,3,96,96,60,60,67,73,84,73,61,50,62,C,32,24.38,0
Team 6,Player #9,4,65,71,82,81,61,74,60,55,85,77,67,C,32,22.31,0
Team 6,Player #10,5,75,88,61,68,69,69,65,68,82,55,56,C,32,25.501,0
Team 6,Player #11,1,73,74,68,55,64,87,67,81,67,57,74,C,32,24.285,0
Team 6,Player #12,2,82,76,86,73,68,73,66,101,65,50,50,C,32,23.458,0
Team 6,Player #13,3,61,60,82,59,55,66,66,62,55,56,69,C,32,20.55,0
Team 6,Player #14,4,75,66,78,74,55,72,66,61,82,56,50,C,32,22.562,0
Team 6,Player #15,5,89,79,66,72,80,82,73,71,61,70,58,C,32,25.879,0
Team #7,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,44 - 40
Team 7,Player #1,1,62,71,60,57,68,60,62,75,62,50,60,C,32,23.658,0
Team 7,Player #2,2,67,66,77,57,57,90,65,85,62,50,50,C,32,21.849,0
Team 7,Player #3,3,68,73,69,64,66,73,74,60,73,55,57,C,32,22.44,0
Team 7,Player #4,4,60,61,67,72,62,63,66,64,72,54,54,C,32,21.272,0
Team 7,Player #5,5,61,64,73,67,75,67,65,57,79,50,54,C,32,23.086,0
Team 7,Player #6,1,75,88,67,57,61,68,71,73,57,50,58,C,32,25.987,0
Team 7,Player #7,2,68,69,64,57,62,81,66,71,64,58,58,C,32,21.873,0
Team 7,Player #8,3,66,72,72,60,73,57,68,72,57,53,50,C,32,22.14,0
Team 7,Player #9,4,64,69,68,70,61,75,61,57,61,54,58,C,32,21.949,0
Team 7,Player #10,5,57,60,64,67,87,63,63,57,57,58,55,C,32,22.392,0
Team 7,Player #11,1,67,84,62,57,57,74,67,74,65,54,50,C,32,25.547,0
Team 7,Player #12,2,71,61,57,57,68,81,63,74,69,50,55,C,32,22.187,0
Team 7,Player #13,3,71,66,62,65,61,64,70,57,74,56,53,C,32,21.98,0
Team 7,Player #14,4,74,61,75,61,65,67,67,64,64,59,58,C,32,22.543,0
Team 7,Player #15,5,60,60,70,73,74,69,70,57,72,50,64,C,32,22.623,0
Team #8,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,10 - 74
Team 8,Player #1,1,66,36,42,30,43,43,53,72,49,47,47,D+,32,21.792,0
Team 8,Player #2,2,44,60,54,39,49,60,56,56,53,44,48,D+,32,19.724,0
Team 8,Player #3,3,50,60,56,48,50,46,60,49,60,43,46,D+,32,19.69,0
Team 8,Player #4,4,48,38,59,70,48,55,58,46,55,43,56,D+,32,18.882,0
Team 8,Player #5,5,50,39,50,49,76,36,48,32,59,43,47,D+,32,19.801,0
Team 8,Player #6,1,52,51,43,35,37,68,48,53,43,57,51,D+,32,19.939,0
Team 8,Player #7,2,57,43,38,31,45,54,49,64,45,47,49,D+,32,19.154,0
Team 8,Player #8,3,45,68,52,43,42,53,43,51,57,55,53,D+,32,20.21,0
Team 8,Player #9,4,37,49,57,55,46,50,49,32,48,49,58,D+,32,18.451,0
Team 8,Player #10,5,48,38,52,43,51,58,48,46,67,54,48,D+,32,19.509,0
Team 8,Player #11,1,46,62,32,32,40,51,56,72,37,42,42,D+,32,21.197,0
Team 8,Player #12,2,58,55,51,32,37,48,47,61,33,47,54,D+,32,18.982,0
Team 8,Player #13,3,70,65,58,49,52,53,43,39,47,42,45,D+,32,20.41,0
Team 8,Player #14,4,53,61,53,44,37,36,71,38,63,50,40,D+,32,19.654,0
Team 8,Player #15,5,45,44,55,44,55,41,56,34,35,55,46,D+,32,18.812,0
Team #9,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,49 - 35
Team 9,Player #1,1,72,67,69,68,71,67,89,96,78,54,78,C,32,24.522,0
Team 9,Player #2,2,90,82,84,61,64,69,77,79,71,60,55,C,32,24.257,0
Team 9,Player #3,3,70,78,100,69,68,90,92,79,71,63,52,C,32,23.59,0
Team 9,Player #4,4,68,79,103,92,76,81,62,59,77,52,56,C,32,23.776,0
Team 9,Player #5,5,66,79,78,89,92,89,69,72,83,47,68,C,32,25.491,0
Team 9,Player #6,1,82,99,62,63,70,76,69,93,72,50,53,C,32,27.796,0
Team 9,Player #7,2,76,79,79,67,59,74,82,92,80,45,60,C,32,23.388,0
Team 9,Player #8,3,101,91,85,66,63,91,78,78,91,54,50,C,32,25.72,0
Team 9,Player #9,4,81,79,83,71,80,70,77,70,83,55,60,C,32,23.696,0
Team 9,Player #10,5,77,64,85,89,111,67,86,65,82,54,69,C,32,25.56,0
Team 9,Player #11,1,76,73,83,61,84,81,72,99,88,51,46,C,32,25.365,0
Team 9,Player #12,2,69,83,82,69,71,84,67,95,72,46,59,C,32,23.856,0
Team 9,Player #13,3,80,86,100,81,82,88,74,81,80,51,47,C,32,24.56,0
Team 9,Player #14,4,81,79,93,77,82,72,62,64,85,55,83,C,32,23.766,0
Team 9,Player #15,5,63,73,84,76,102,84,75,58,62,61,45,C,32,24.572,0
Team #10,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,43 - 41
Team 10,Player #1,1,72,98,82,59,64,79,67,87,78,63,79,B,32,27.631,0
Team 10,Player #2,2,67,83,72,60,68,84,88,99,66,56,50,B,32,23.779,0
Team 10,Player #3,3,85,83,72,82,82,73,71,79,81,62,71,B,32,23.9,0
Team 10,Player #4,4,81,83,95,81,67,81,71,55,71,50,61,B,32,23.778,0
Team 10,Player #5,5,75,69,82,87,95,75,80,72,82,67,56,B,32,25.003,0
Team 10,Player #6,1,85,85,67,55,75,75,83,88,69,50,50,B,32,25.852,0
Team 10,Player #7,2,101,70,81,60,55,74,68,74,78,62,61,B,32,25.199,0
Team 10,Player #8,3,76,81,78,72,66,67,75,60,83,55,55,B,32,23.11,0
Team 10,Player #9,4,90,77,80,82,92,84,73,60,74,50,66,B,32,24.682,0
Team 10,Player #10,5,68,70,78,86,97,60,61,66,78,64,62,B,32,23.967,0
Team 10,Player #11,1,88,90,71,55,61,76,84,79,65,66,68,B,32,26.319,0
Team 10,Player #12,2,77,91,74,55,72,72,92,104,79,62,62,B,32,24.746,0
Team 10,Player #13,3,70,62,98,68,72,85,74,81,69,60,59,B,32,22.47,0
Team 10,Player #14,4,64,67,76,77,83,74,70,55,91,50,75,B,32,22.186,0
Team 10,Player #15,5,86,67,73,76,75,87,68,73,67,55,55,B,32,25.634,0
Team #11,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,46 - 38
Team 11,Player #1,1,95,84,65,65,65,78,85,93,80,55,63,C,32,27.541,0
Team 11,Player #2,2,102,79,69,65,73,72,73,95,72,50,64,C,32,25.8275,0
Team 11,Player #3,3,85,94,96,81,71,77,89,88,91,50,56,C,32,25.505,0
Team 11,Player #4,4,83,88,83,99,87,91,94,82,82,56,73,C,32,25.357,0
Team 11,Player #5,5,82,71,94,82,95,76,82,77,95,62,82,C,32,26.302,0
Team 11,Player #6,1,81,91,71,72,73,84,90,95,72,64,56,C,32,27.217,0
Team 11,Player #7,2,104,95,81,81,70,71,83,93,70,62,68,C,32,26.2105,0
Team 11,Player #8,3,96,82,75,78,65,78,99,71,78,50,62,C,32,25.215,0
Team 11,Player #9,4,90,83,79,82,65,95,81,73,93,50,60,C,32,25.012,0
Team 11,Player #10,5,84,70,96,78,98,71,71,71,93,55,50,C,32,26.347,0
Team 11,Player #11,1,80,85,78,77,69,82,86,94,84,50,81,C,32,26.551,0
Team 11,Player #12,2,92,89,77,71,65,81,80,98,90,56,50,C,32,25.1015,0
Team 11,Player #13,3,76,86,83,65,65,84,82,71,72,50,56,C,32,23.995,0
Team 11,Player #14,4,95,88,85,96,100,89,87,77,91,62,75,C,32,26.157,0
Team 11,Player #15,5,80,70,88,88,78,81,75,80,84,50,64,C,32,25.689,0
Team #12,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,17 - 67
Team 12,Player #1,1,67,58,66,56,54,54,49,66,58,54,54,C,32,22.742,0
Team 12,Player #2,2,67,65,54,49,57,57,54,58,56,55,50,C,32,20.9495,0
Team 12,Player #3,3,65,62,58,57,58,58,59,60,59,50,50,C,32,20.865,0
Team 12,Player #4,4,61,55,62,64,57,61,57,49,58,50,58,C,32,20.588,0
Team 12,Player #5,5,58,49,69,55,72,49,53,54,53,50,61,C,32,21.485,0
Team 12,Player #6,1,72,64,62,49,54,58,57,72,57,61,58,C,32,23.508,0
Team 12,Player #7,2,59,71,58,60,49,49,54,71,52,50,53,C,32,21.4325,0
Team 12,Player #8,3,60,69,52,57,56,61,59,49,59,53,55,C,32,21.105,0
Team 12,Player #9,4,67,56,62,62,56,71,64,49,61,53,59,C,32,21.343,0
Team 12,Player #10,5,49,63,69,62,57,57,63,52,57,53,57,C,32,22.154,0
Team 12,Player #11,1,70,71,57,49,49,55,65,75,57,54,55,C,32,23.38,0
Team 12,Player #12,2,57,56,64,52,59,54,55,73,59,50,53,C,32,20.0715,0
Team 12,Player #13,3,64,58,67,62,54,56,52,52,60,58,50,C,32,20.705,0
Team 12,Player #14,4,58,62,62,70,59,54,57,56,54,53,58,C,32,20.728,0
Team 12,Player #15,5,63,54,64,52,62,61,58,49,57,60,58,C,32,22.013,0
Team #13,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,20 - 64
Team 13,Player #1,1,80,75,46,50,61,51,67,75,64,44,57,D+,32,24.422,0
Team 13,Player #2,2,69,69,63,50,59,68,48,88,56,52,50,D+,32,21.4285,0
Team 13,Player #3,3,70,65,63,52,46,57,59,74,73,45,60,D+,32,21.415,0
Team 13,Player #4,4,57,57,66,63,56,86,62,46,64,51,50,D+,32,20.466,0
Team 13,Player #5,5,65,59,75,73,64,68,64,51,55,46,58,D+,32,22.683,0
Team 13,Player #6,1,66,76,50,46,52,60,67,86,59,47,46,D+,32,24.086,0
Team 13,Player #7,2,69,91,62,46,45,64,53,82,56,48,48,D+,32,23.6435,0
Team 13,Player #8,3,55,61,59,53,48,61,59,52,50,62,47,D+,32,20.095,0
Team 13,Player #9,4,63,61,74,63,50,61,58,50,61,46,51,D+,32,20.837,0
Team 13,Player #10,5,64,47,62,70,65,57,55,76,78,46,46,D+,32,22.581,0
Team 13,Player #11,1,75,80,46,46,54,58,52,76,58,47,70,D+,32,24.288,0
Team 13,Player #12,2,63,87,68,54,45,70,67,80,58,50,53,D+,32,23.4775,0
Team 13,Player #13,3,65,70,56,63,62,62,72,57,68,53,46,D+,32,21.575,0
Team 13,Player #14,4,66,56,73,72,46,55,63,52,69,56,52,D+,32,21.278,0
Team 13,Player #15,5,57,60,58,63,84,54,56,62,70,46,59,D+,32,22.065,0
Team #14,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,23 - 61
Team 14,Player #1,1,67,60,59,58,57,65,65,69,64,56,49,D+,32,22.946,0
Team 14,Player #2,2,67,61,56,57,64,58,70,91,56,47,50,D+,32,21.4405,0
Team 14,Player #3,3,67,69,60,56,59,58,66,66,65,58,43,D+,32,21.375,0
Team 14,Player #4,4,57,63,59,61,65,72,66,61,61,44,52,D+,32,21.039,0
Team 14,Player #5,5,60,73,69,74,67,58,63,57,85,44,46,D+,32,23.869,0
Team 14,Player #6,1,71,67,63,55,62,64,71,70,65,44,58,D+,32,23.564,0
Team 14,Player #7,2,63,64,68,64,60,62,65,84,66,47,45,D+,32,21.1635,0
Team 14,Player #8,3,62,65,71,57,61,58,61,62,62,44,53,D+,32,20.995,0
Team 14,Player #9,4,61,67,74,69,68,55,67,66,64,45,52,D+,32,21.685,0
Team 14,Player #10,5,68,54,76,64,73,58,70,57,63,44,58,D+,32,23.184,0
Team 14,Player #11,1,57,72,58,59,71,58,64,75,57,45,43,D+,32,23.579,0
Team 14,Player #12,2,66,71,59,53,54,57,55,73,57,43,44,D+,32,21.4225,0
Team 14,Player #13,3,70,61,68,69,69,60,57,62,62,47,59,D+,32,21.645,0
Team 14,Player #14,4,62,63,77,63,57,71,63,54,76,48,54,D+,32,21.271,0
Team 14,Player #15,5,66,67,57,58,60,52,63,52,75,53,45,D+,32,22.553,0
Team #15,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,35 - 49
Team 15,Player #1,1,76,77,62,52,64,58,65,84,59,57,71,C+,32,24.338,0
Team 15,Player #2,2,75,65,71,59,52,64,86,92,57,55,62,C+,32,22.5025,0
Team 15,Player #3,3,83,72,78,64,70,59,70,63,64,56,50,C+,32,23.155,0
Team 15,Player #4,4,69,63,68,88,69,63,78,58,65,56,72,C+,32,22.182,0
Team 15,Player #5,5,64,52,77,65,64,75,52,56,78,56,50,C+,32,22.683,0
Team 15,Player #6,1,99,71,58,52,52,72,78,87,71,63,56,C+,32,27.554,0
Team 15,Player #7,2,67,70,58,52,58,75,80,80,77,56,70,C+,32,22.0605,0
Team 15,Player #8,3,73,84,91,65,52,56,67,65,77,50,56,C+,32,23.305,0
Team 15,Player #9,4,79,68,71,70,85,68,57,58,60,50,75,C+,32,22.966,0
Team 15,Player #10,5,70,69,82,81,76,59,78,56,79,50,57,C+,32,23.975,0
Team 15,Player #11,1,85,78,64,70,64,74,78,94,59,50,57,C+,32,25.954,0
Team 15,Player #12,2,70,77,78,52,58,52,64,52,57,57,58,C+,32,21.9295,0
Team 15,Player #13,3,76,67,63,65,79,52,62,83,68,57,50,C+,32,22.495,0
Team 15,Player #14,4,58,76,84,64,76,71,65,69,69,57,57,C+,32,22.938,0
Team 15,Player #15,5,65,58,79,62,87,76,79,58,76,56,50,C+,32,23.413,0
Team #16,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,55 - 29
Team 16,Player #1,1,98,105,81,70,88,91,90,106,81,50,56,C,32,29.515,0
Team 16,Player #2,2,96,93,75,76,74,93,83,88,82,55,67,C,32,25.6235,0
Team 16,Player #3,3,89,93,81,82,81,82,101,83,95,50,60,C,32,25.525,0
Team 16,Player #4,4,91,109,89,99,76,70,101,70,86,63,60,C,32,27.251,0
Team 16,Player #5,5,78,75,92,99,107,89,84,75,89,57,58,C,32,26.207,0
Team 16,Player #6,1,90,96,90,70,73,88,100,104,81,56,72,C,32,28.355,0
Team 16,Player #7,2,81,111,70,70,83,88,96,90,112,50,56,C,32,27.6895,0
Team 16,Player #8,3,100,84,95,81,91,82,77,79,83,50,61,C,32,26.055,0
Team 16,Player #9,4,97,96,82,99,76,85,89,77,87,50,64,C,32,26.034,0
Team 16,Player #10,5,83,83,88,94,94,74,70,82,81,58,62,C,32,26.21,0
Team 16,Player #11,1,105,103,70,76,81,90,88,103,81,61,55,C,32,29.357,0
Team 16,Player #12,2,74,94,74,75,89,83,87,107,100,61,61,C,32,25.8335,0
Team 16,Player #13,3,117,88,87,75,91,82,79,89,96,56,56,C,32,27.865,0
Team 16,Player #14,4,84,76,94,76,81,92,92,81,92,55,64,C,32,24.84,0
Team 16,Player #15,5,97,90,98,94,94,74,101,70,84,50,55,C,32,28.309,0
Team #17,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,66 - 18
Team 17,Player #1,1,111,94,77,67,82,98,89,116,81,50,62,B+,32,30.438,0
Team 17,Player #2,2,90,79,86,73,73,87,99,123,100,64,64,B+,32,25.6015,0
Team 17,Player #3,3,95,89,67,90,73,81,97,67,111,50,65,B+,32,25.535,0
Team 17,Player #4,4,99,84,106,108,67,88,80,85,72,56,70,B+,32,26.398,0
Team 17,Player #5,5,93,78,96,103,98,82,73,67,114,54,72,B+,32,27.998,0
Team 17,Player #6,1,107,98,88,67,72,84,73,129,74,54,62,B+,32,29.758,0
Team 17,Player #7,2,102,103,87,73,92,97,97,115,91,50,68,B+,32,27.0965,0
Team 17,Player #8,3,101,84,119,67,103,87,99,76,89,62,78,B+,32,26.675,0
Team 17,Player #9,4,86,92,103,98,89,98,98,92,93,56,65,B+,32,26.31,0
Team 17,Player #10,5,107,89,85,107,99,111,86,95,113,50,68,B+,32,30.137,0
Team 17,Player #11,1,115,100,79,79,85,77,104,116,90,66,67,B+,32,30.998,0
Team 17,Player #12,2,95,100,74,77,76,72,105,127,90,50,68,B+,32,26.5845,0
Team 17,Player #13,3,87,96,99,92,92,91,90,78,117,50,67,B+,32,26.365,0
Team 17,Player #14,4,92,103,110,111,78,94,96,81,92,56,68,B+,32,27.393,0
Team 17,Player #15,5,87,85,96,97,96,91,79,74,87,58,71,B+,32,27.094,0
Team #18,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,60 - 24
Team 18,Player #1,1,113,96,97,79,74,84,84,122,85,62,60,C+,32,30.792,0
Team 18,Player #2,2,108,88,98,82,104,99,104,99,84,56,74,C+,32,27.6715,0
Team 18,Player #3,3,91,101,101,100,103,111,90,85,86,50,54,C+,32,27.035,0
Team 18,Player #4,4,85,79,127,84,90,95,110,80,98,67,67,C+,32,25.824,0
Team 18,Player #5,5,94,92,106,108,91,86,84,92,110,54,69,C+,32,28.458,0
