Team #0,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,44 - 40
Team 2,Player #9,4,85,89,89,102,87,98,85,84,98,65,67,C+,31,25.538,0
Team 2,Player #10,5,92,91,90,85,122,86,87,91,107,62,63,C+,31,28.024,0
Team 2,Player #11,1,101,92,80,74,89,105,90,110,86,57,63,C+,31,29.144,0
Team 2,Player #12,2,89,100,92,74,80,88,85,104,89,57,69,C+,31,26.176,0
Team 2,Player #13,3,85,102,115,80,80,92,80,90,81,55,63,C+,31,26.38,0
Team 2,Player #14,4,105,86,105,104,86,87,93,93,94,57,56,C+,31,27.363,0
Team 2,Player #15,5,87,84,90,96,107,99,84,80,90,50,69,C+,31,27.17,0
Team #3,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,46 - 38
Team 3,Player #1,1,73,73,74,62,62,71,75,82,74,50,56,D+,31,24.315,0
Team 3,Player #2,2,70,78,76,67,69,66,72,82,74,50,57,D+,31,22.997,0
Team 3,Player #3,3,73,83,80,65,62,62,62,62,76,56,54,D+,31,23.09,0
Team 3,Player #4,4,71,69,76,79,77,75,67,62,72,50,65,D+,31,22.447,0
Team 3,Player #5,5,71,66,86,81,73,66,65,71,75,56,57,D+,31,23.959,0
Team 3,Player #6,1,76,75,70,66,69,80,66,77,68,54,59,D+,31,24.647,0
Team 3,Player #7,2,80,77,74,70,62,65,71,80,65,50,56,D+,31,23.05,0
Team 3,Player #8,3,69,78,76,67,65,68,67,70,81,50,50,D+,31,22.84,0
Team 3,Player #9,4,72,77,72,62,62,62,67,65,72,54,60,D+,31,22.53,0
Team 3,Player #10,5,73,67,80,75,74,66,62,65,76,50,58,D+,31,24.016,0
Team 3,Player #11,1,70,82,68,65,69,65,71,82,72,50,50,D+,31,25.36,0
Team 3,Player #12,2,82,71,65,66,65,72,65,71,78,54,61,D+,31,23.301,0
Team 3,Player #13,3,66,66,77,69,75,62,71,69,78,50,63,D+,31,21.71,0
Team 3,Player #14,4,62,66,65,77,70,62,68,66,68,50,54,D+,31,21.584,0
Team 3,Player #15,5,65,69,70,82,78,67,65,62,66,53,57,D+,31,23.472,0
Team #4,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,47 - 37
Team 4,Player #1,1,105,110,79,62,78,71,75,96,85,56,70,B+,31,29.411,0
Team 4,Player #2,2,79,84,80,75,72,75,87,110,97,76,65,B+,31,24.371,0
Team 4,Player #3,3,102,67,94,83,75,92,78,73,99,55,68,B+,31,26.14,0
Team 4,Player #4,4,85,94,96,81,79,75,79,74,84,59,66,B+,31,25.312,0
Team 4,Player #5,5,82,78,62,96,98,76,69,84,81,50,73,B+,31,25.693,0
Team 4,Player #6,1,107,106,85,68,73,81,86,92,73,56,79,B+,31,29.122,0
Team 4,Player #7,2,90,92,75,62,77,85,80,109,69,56,65,B+,31,24.931,0
Team 4,Player #8,3,89,98,74,80,80,79,78,88,95,55,65,B+,31,25.54,0
Team 4,Player #9,4,86,83,84,94,74,67,100,68,71,71,64,B+,31,24.423,0
Team 4,Player #10,5,81,89,112,102,97,79,91,62,106,56,73,B+,31,27.569,0
Team 4,Player #11,1,97,98,70,67,74,85,83,114,82,50,50,B+,31,28.257,0
Team 4,Player #12,2,90,87,89,62,62,73,74,102,68,50,56,B+,31,24.326,0
Team 4,Player #13,3,76,97,80,84,73,80,80,87,90,55,73,B+,31,25.44,0
Team 4,Player #14,4,74,75,82,68,74,83,96,79,82,50,66,B+,31,23.276,0
Team 4,Player #15,5,69,81,101,87,113,97,80,75,93,66,72,B+,31,26.507,0
Team #5,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,30 - 54
Team 5,Player #1,1,81,84,64,53,47,69,72,59,65,56,46,D+,31,24.934,0
Team 5,Player #2,2,71,83,58,62,56,57,60,78,67,51,49,D+,31,22.887,0
Team 5,Player #3,3,66,77,80,56,56,75,63,65,70,58,57,D+,31,22.35,0
Team 5,Player #4,4,47,59,72,73,65,48,62,52,65,54,62,D+,31,20.493,0
Team 5,Player #5,5,63,64,73,56,93,59,54,61,75,55,72,D+,31,22.656,0
Team 5,Player #6,1,68,56,55,52,66,61,60,74,62,47,57,D+,31,22.851,0
Team 5,Player #7,2,60,61,64,55,56,59,68,90,65,46,56,D+,31,20.631,0
Team 5,Player #8,3,72,58,68,48,63,58,58,69,77,50,51,D+,31,21.61,0
Team 5,Player #9,4,65,54,97,77,62,68,51,56,57,58,55,D+,31,21.451,0
Team 5,Player #10,5,48,49,84,74,84,68,59,49,62,61,53,D+,31,20.985,0
Team 5,Player #11,1,76,66,68,60,55,63,59,72,65,51,62,D+,31,24.008,0
Team 5,Player #12,2,68,71,60,48,46,69,60,90,75,52,51,D+,31,21.721,0
Team 5,Player #13,3,80,71,77,53,68,60,61,57,72,44,63,D+,31,22.48,0
Team 5,Player #14,4,75,52,80,75,66,66,61,48,76,58,53,D+,31,22.466,0
Team 5,Player #15,5,68,63,57,48,86,52,79,51,65,58,62,D+,31,22.817,0
Team #6,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,38 - 46
Team 6,Player #1,1,86,61,62,55,66,69,65,79,74,63,57,C,31,25.599,0
Team 6,Player #2,2,61,70,66,55,55,74,62,92,72,62,62,C,31,21.812,0
Team 6,Player #3,3,78,75,84,55,72,60,66,74,61,62,56,C,31,22.52,0
Team 6,Player #4,4,77,72,87,73,73,79,74,75,71,56,57,C,31,23.196,0
Team 6,Player #5,5,68,55,87,78,77,70,62,66,73,50,58,C,31,23.508,0
Team 6,Player #6,1,83,72,62,55,55,73,66,85,77,56,69,C,31,25.328,0
Team 6,Player #7,2,71,65,66,64,61,73,61,90,98,66,69,C,31,22.259,0
Team 6,Player #8,3,96,96,60,60,67,73,84,73,61,50,62,C,31,24.38,0
Team 6,Player #9,4,65,71,82,81,61,74,60,55,85,77,67,C,31,22.31,0
Team 6,Player #10,5,75,88,61,68,69,69,65,68,82,55,56,C,31,25.501,0
Team 6,Player #11,1,73,74,68,55,64,87,67,81,67,57,74,C,31,24.285,0
Team 6,Player #12,2,82,76,86,73,68,73,66,101,65,50,50,C,31,23.458,0
Team 6,Player #13,3,61,60,82,59,55,66,66,62,55,56,69,C,31,20.55,0
Team 6,Player #14,4,75,66,78,74,55,72,66,61,82,56,50,C,31,22.562,0
Team 6,Player #15,5,89,79,66,72,80,82,73,71,61,70,58,C,31,25.879,0
Team #7,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,36 - 48
Team 7,Player #1,1,62,71,60,57,68,60,62,75,62,50,60,C,31,23.658,0
Team 7,Player #2,2,67,66,77,57,57,90,65,85,62,50,50,C,31,21.849,0
Team 7,Player #3,3,68,73,69,64,66,73,74,60,73,55,57,C,31,22.44,0
Team 7,Player #4,4,60,61,67,72,62,63,66,64,72,54,54,C,31,21.272,0
Team 7,Player #5,5,61,64,73,67,75,67,65,57,79,50,54,C,31,23.086,0
Team 7,Player #6,1,75,88,67,57,61,68,71,73,57,50,58,C,31,25.987,0
Team 7,Player #7,2,68,69,64,57,62,81,66,71,64,58,58,C,31,21.873,0
Team 7,Player #8,3,66,72,72,60,73,57,68,72,57,53,50,C,31,22.14,0
Team 7,Player #9,4,64,69,68,70,61,75,61,57,61,54,58,C,31,21.949,0
Team 7,Player #10,5,57,60,64,67,87,63,63,57,57,58,55,C,31,22.392,0
Team 7,Player #11,1,67,84,62,57,57,74,67,74,65,54,50,C,31,25.547,0
Team 7,Player #12,2,71,61,57,57,68,81,63,74,69,50,55,C,31,22.187,0
Team 7,Player #13,3,71,66,62,65,61,64,70,57,74,56,53,C,31,21.98,0
Team 7,Player #14,4,74,61,75,61,65,67,67,64,64,59,58,C,31,22.543,0
Team 7,Player #15,5,60,60,70,73,74,69,70,57,72,50,64,C,31,22.623,0
Team #8,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,15 - 69
Team 8,Player #1,1,66,36,46,35,46,47,57,72,53,50,52,D+,31,22.133,0
Team 8,Player #2,2,44,64,57,43,52,60,56,56,57,49,52,D+,31,20.428,0
Team 8,Player #3,3,53,64,56,51,54,49,60,54,60,46,50,D+,31,20.34,0
Team 8,Player #4,4,51,38,59,74,52,61,58,49,58,46,59,D+,31,19.444,0
Team 8,Player #5,5,50,42,53,55,81,40,52,36,59,46,51,D+,31,20.148,0
Team 8,Player #6,1,56,51,47,41,37,68,52,57,47,60,57,D+,31,20.795,0
Team 8,Player #7,2,57,43,41,36,50,57,52,67,48,47,52,D+,31,19.528,0
Team 8,Player #8,3,45,68,57,48,46,58,47,51,60,59,57,D+,31,20.57,0
Team 8,Player #9,4,43,49,60,60,51,56,53,37,48,53,58,D+,31,18.799,0
Team 8,Player #10,5,53,41,52,46,51,58,48,49,70,59,51,D+,31,20.265,0
Team 8,Player #11,1,49,66,36,37,43,54,60,72,37,46,45,D+,31,22.005,0
Team 8,Player #12,2,61,55,55,36,42,48,51,66,36,52,59,D+,31,19.678,0
Team 8,Player #13,3,70,65,63,52,56,53,48,42,50,46,45,D+,31,20.74,0
Team 8,Player #14,4,57,64,53,44,41,36,75,42,63,50,47,D+,31,20.131,0
Team 8,Player #15,5,49,48,59,47,59,46,56,37,40,58,46,D+,31,19.612,0
Team #9,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,57 - 27
Team 9,Player #1,1,72,72,74,73,74,71,93,96,80,57,78,C,31,24.571,0
Team 9,Player #2,2,95,82,84,67,68,73,77,79,73,63,55,C,31,24.786,0
Team 9,Player #3,3,75,81,100,73,72,95,95,82,74,66,57,C,31,24.01,0
Team 9,Player #4,4,72,79,103,95,80,85,67,61,82,55,60,C,31,23.941,0
Team 9,Player #5,5,66,82,82,89,92,89,74,77,88,50,68,C,31,25.959,0
Team 9,Player #6,1,82,99,66,67,75,80,74,93,72,50,57,C,31,27.829,0
Team 9,Player #7,2,76,79,79,67,61,74,84,92,80,50,63,C,31,23.259,0
Team 9,Player #8,3,101,91,89,71,68,91,81,84,91,61,50,C,31,25.85,0
Team 9,Player #9,4,85,81,87,71,80,75,77,73,87,59,65,C,31,24.189,0
Team 9,Player #10,5,77,66,90,93,111,71,86,71,85,57,72,C,31,25.687,0
Team 9,Player #11,1,76,78,83,61,84,81,76,99,93,56,50,C,31,25.567,0
Team 9,Player #12,2,74,85,86,72,74,87,72,95,72,50,62,C,31,24.046,0
Team 9,Player #13,3,84,91,100,85,85,91,79,87,80,55,50,C,31,25.17,0
Team 9,Player #14,4,81,82,100,80,82,75,67,67,85,55,83,C,31,24.026,0
Team 9,Player #15,5,66,73,88,79,102,84,79,61,68,64,50,C,31,24.7,0
Team #10,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,38 - 46
Team 10,Player #1,1,72,98,82,59,64,79,67,87,78,63,79,B,31,27.631,0
Team 10,Player #2,2,67,83,72,60,68,84,88,99,66,56,50,B,31,23.779,0
Team 10,Player #3,3,85,83,72,82,82,73,71,79,81,62,71,B,31,23.9,0
Team 10,Player #4,4,81,83,95,81,67,81,71,55,71,50,61,B,31,23.778,0
Team 10,Player #5,5,75,69,82,87,95,75,80,72,82,67,56,B,31,25.003,0
Team 10,Player #6,1,85,85,67,55,75,75,83,88,69,50,50,B,31,25.852,0
Team 10,Player #7,2,101,70,81,60,55,74,68,74,78,62,61,B,31,25.199,0
Team 10,Player #8,3,76,81,78,72,66,67,75,60,83,55,55,B,31,23.11,0
Team 10,Player #9,4,90,77,80,82,92,84,73,60,74,50,66,B,31,24.682,0
Team 10,Player #10,5,68,70,78,86,97,60,61,66,78,64,62,B,31,23.967,0
Team 10,Player #11,1,88,90,71,55,61,76,84,79,65,66,68,B,31,26.319,0
Team 10,Player #12,2,77,91,74,55,72,72,92,104,79,62,62,B,31,24.746,0
Team 10,Player #13,3,70,62,98,68,72,85,74,81,69,60,59,B,31,22.47,0
Team 10,Player #14,4,64,67,76,77,83,74,70,55,91,50,75,B,31,22.186,0
Team 10,Player #15,5,86,67,73,76,75,87,68,73,67,55,55,B,31,25.634,0
Team #11,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,48 - 36
Team 11,Player #1,1,95,84,65,65,65,78,85,93,80,55,63,C,31,27.541,0
Team 11,Player #2,2,102,79,69,65,73,72,73,95,72,50,64,C,31,25.8275,0
Team 11,Player #3,3,85,94,96,81,71,77,89,88,91,50,56,C,31,25.505,0
Team 11,Player #4,4,83,88,83,99,87,91,94,82,82,56,73,C,31,25.357,0
Team 11,Player #5,5,82,71,94,82,95,76,82,77,95,62,82,C,31,26.302,0
Team 11,Player #6,1,81,91,71,72,73,84,90,95,72,64,56,C,31,27.217,0
Team 11,Player #7,2,104,95,81,81,70,71,83,93,70,62,68,C,31,26.2105,0
Team 11,Player #8,3,96,82,75,78,65,78,99,71,78,50,62,C,31,25.215,0
Team 11,Player #9,4,90,83,79,82,65,95,81,73,93,50,60,C,31,25.012,0
Team 11,Player #10,5,84,70,96,78,98,71,71,71,93,55,50,C,31,26.347,0
Team 11,Player #11,1,80,85,78,77,69,82,86,94,84,50,81,C,31,26.551,0
Team 11,Player #12,2,92,89,77,71,65,81,80,98,90,56,50,C,31,25.1015,0
Team 11,Player #13,3,76,86,83,65,65,84,82,71,72,50,56,C,31,23.995,0
Team 11,Player #14,4,95,88,85,96,100,89,87,77,91,62,75,C,31,26.157,0
Team 11,Player #15,5,80,70,88,88,78,81,75,80,84,50,64,C,31,25.689,0
Team #12,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,17 - 67
Team 12,Player #1,1,67,58,66,56,54,54,49,66,58,54,54,C,31,22.602,0
Team 12,Player #2,2,67,65,54,49,57,57,54,58,56,55,50,C,31,20.7845,0
Team 12,Player #3,3,65,62,58,57,58,58,59,60,59,50,50,C,31,20.765,0
Team 12,Player #4,4,61,55,62,64,57,61,57,49,58,50,58,C,31,20.523,0
Team 12,Player #5,5,58,49,69,55,72,49,53,54,53,50,61,C,31,21.41,0
Team 12,Player #6,1,72,64,62,49,54,58,57,72,57,61,58,C,31,23.368,0
Team 12,Player #7,2,59,71,58,60,49,49,54,71,52,50,53,C,31,21.2675,0
Team 12,Player #8,3,60,69,52,57,56,61,59,49,59,53,55,C,31,21.005,0
Team 12,Player #9,4,67,56,62,62,56,71,64,49,61,53,59,C,31,21.278,0
Team 12,Player #10,5,49,63,69,62,57,57,63,52,57,53,57,C,31,22.079,0
Team 12,Player #11,1,70,71,57,49,49,55,65,75,57,54,55,C,31,23.24,0
Team 12,Player #12,2,57,56,64,52,59,54,55,73,59,50,53,C,31,19.9065,0
Team 12,Player #13,3,64,58,67,62,54,56,52,52,60,58,50,C,31,20.605,0
Team 12,Player #14,4,58,62,62,70,59,54,57,56,54,53,58,C,31,20.663,0
Team 12,Player #15,5,63,54,64,52,62,61,58,49,57,60,58,C,31,21.938,0
Team #13,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,29 - 55
Team 13,Player #1,1,80,75,50,54,63,55,67,79,68,50,61,D+,31,24.776,0
Team 13,Player #2,2,69,69,63,54,63,72,55,88,56,56,55,D+,31,21.7715,0
Team 13,Player #3,3,73,70,63,57,50,61,59,79,73,50,64,D+,31,21.995,0
Team 13,Player #4,4,60,62,66,68,62,86,62,50,69,55,54,D+,31,21.235,0
Team 13,Player #5,5,65,63,75,73,64,73,68,55,55,50,62,D+,31,22.866,0
Team 13,Player #6,1,66,76,54,50,57,64,67,86,62,50,50,D+,31,24.389,0
Team 13,Player #7,2,69,91,66,50,50,68,56,82,56,50,50,D+,31,23.9585,0
Team 13,Player #8,3,61,61,63,57,50,61,63,57,56,66,50,D+,31,20.445,0
Team 13,Player #9,4,69,61,79,67,50,65,61,56,61,50,56,D+,31,21.723,0
Team 13,Player #10,5,68,50,62,70,65,61,55,76,80,50,50,D+,31,23.188,0
Team 13,Player #11,1,75,84,50,50,57,63,55,76,61,50,74,D+,31,25.138,0
Team 13,Player #12,2,67,87,68,58,50,73,70,83,58,50,56,D+,31,23.8105,0
Team 13,Player #13,3,69,73,61,63,66,66,72,57,68,56,50,D+,31,22.105,0
Team 13,Player #14,4,66,56,77,77,50,57,63,57,69,60,56,D+,31,21.552,0
Team 13,Player #15,5,61,60,61,66,87,59,56,62,70,50,63,D+,31,22.411,0
Team #14,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,31 - 53
Team 14,Player #1,1,73,66,64,62,63,70,69,76,64,63,55,D+,31,24.015,0
Team 14,Player #2,2,73,67,63,63,72,65,75,91,62,54,55,D+,31,22.4065,0
Team 14,Player #3,3,73,75,67,63,59,64,66,72,70,58,50,D+,31,22.285,0
Team 14,Player #4,4,63,63,67,67,71,78,66,67,67,50,57,D+,31,21.437,0
Team 14,Player #5,5,68,77,74,79,67,63,63,63,85,50,53,D+,31,24.54,0
Team 14,Player #6,1,71,67,68,59,68,69,75,77,71,50,63,D+,31,23.913,0
Team 14,Player #7,2,68,69,68,64,63,68,65,84,73,54,50,D+,31,21.8735,0
Team 14,Player #8,3,69,72,77,64,66,63,68,68,68,50,58,D+,31,22.115,0
Team 14,Player #9,4,66,71,74,75,73,59,67,66,70,50,59,D+,31,22.308,0
Team 14,Player #10,5,68,59,82,71,73,64,70,63,68,50,58,D+,31,23.467,0
Team 14,Player #11,1,62,77,65,65,79,65,69,82,64,50,50,D+,31,24.66,0
Team 14,Player #12,2,73,71,65,59,59,64,63,73,63,50,50,D+,31,21.9535,0
Team 14,Player #13,3,70,67,68,74,69,67,63,68,66,54,64,D+,31,21.925,0
Team 14,Player #14,4,69,63,77,69,64,71,67,59,76,53,59,D+,31,22.095,0
Team 14,Player #15,5,66,72,63,64,67,59,63,59,80,53,50,D+,31,23.537,0
Team #15,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,26 - 58
Team 15,Player #1,1,76,77,62,52,64,58,65,84,59,57,71,C+,31,24.338,0
Team 15,Player #2,2,75,65,71,59,52,64,86,92,57,55,62,C+,31,22.5025,0
Team 15,Player #3,3,83,72,78,64,70,59,70,63,64,56,50,C+,31,23.155,0
Team 15,Player #4,4,69,63,68,88,69,63,78,58,65,56,72,C+,31,22.182,0
Team 15,Player #5,5,64,52,77,65,64,75,52,56,78,56,50,C+,31,22.683,0
Team 15,Player #6,1,99,71,58,52,52,72,78,87,71,63,56,C+,31,27.554,0
Team 15,Player #7,2,67,70,58,52,58,75,80,80,77,56,70,C+,31,22.0605,0
Team 15,Player #8,3,73,84,91,65,52,56,67,65,77,50,56,C+,31,23.305,0
Team 15,Player #9,4,79,68,71,70,85,68,57,58,60,50,75,C+,31,22.966,0
Team 15,Player #10,5,70,69,82,81,76,59,78,56,79,50,57,C+,31,23.975,0
Team 15,Player #11,1,85,78,64,70,64,74,78,94,59,50,57,C+,31,25.954,0
Team 15,Player #12,2,70,77,78,52,58,52,64,52,57,57,58,C+,31,21.9295,0
Team 15,Player #13,3,76,67,63,65,79,52,62,83,68,57,50,C+,31,22.495,0
Team 15,Player #14,4,58,76,84,64,76,71,65,69,69,57,57,C+,31,22.938,0
Team 15,Player #15,5,65,58,79,62,87,76,79,58,76,56,50,C+,31,23.413,0
Team #16,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,50 - 34
Team 16,Player #1,1,98,105,81,70,88,91,90,106,81,50,56,C,31,29.695,0
Team 16,Player #2,2,96,93,75,76,74,93,83,88,82,55,67,C,31,25.7535,0
Team 16,Player #3,3,89,93,81,82,81,82,101,83,95,50,60,C,31,25.775,0
Team 16,Player #4,4,91,109,89,99,76,70,101,70,86,63,60,C,31,27.546,0
Team 16,Player #5,5,78,75,92,99,107,89,84,75,89,57,58,C,31,26.492,0
Team 16,Player #6,1,90,96,90,70,73,88,100,104,81,56,72,C,31,28.535,0
Team 16,Player #7,2,81,111,70,70,83,88,96,90,112,50,56,C,31,27.8195,0
Team 16,Player #8,3,100,84,95,81,91,82,77,79,83,50,61,C,31,26.305,0
Team 16,Player #9,4,97,96,82,99,76,85,89,77,87,50,64,C,31,26.329,0
Team 16,Player #10,5,83,83,88,94,94,74,70,82,81,58,62,C,31,26.495,0
Team 16,Player #11,1,105,103,70,76,81,90,88,103,81,61,55,C,31,29.537,0
Team 16,Player #12,2,74,94,74,75,89,83,87,107,100,61,61,C,31,25.9635,0
Team 16,Player #13,3,117,88,87,75,91,82,79,89,96,56,56,C,31,28.115,0
Team 16,Player #14,4,84,76,94,76,81,92,92,81,92,55,64,C,31,25.135,0
Team 16,Player #15,5,97,90,98,94,94,74,101,70,84,50,55,C,31,28.594,0
Team #17,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,62 - 22
Team 17,Player #1,1,111,94,77,67,82,98,89,116,81,50,62,B+,31,30.438,0
Team 17,Player #2,2,90,79,86,73,73,87,99,123,100,64,64,B+,31,25.6015,0
Team 17,Player #3,3,95,89,67,90,73,81,97,67,111,50,65,B+,31,25.535,0
Team 17,Player #4,4,99,84,106,108,67,88,80,85,72,56,70,B+,31,26.398,0
Team 17,Player #5,5,93,78,96,103,98,82,73,67,114,54,72,B+,31,27.998,0
Team 17,Player #6,1,107,98,88,67,72,84,73,129,74,54,62,B+,31,29.758,0
Team 17,Player #7,2,102,103,87,73,92,97,97,115,91,50,68,B+,31,27.0965,0
Team 17,Player #8,3,101,84,119,67,103,87,99,76,89,62,78,B+,31,26.675,0
Team 17,Player #9,4,86,92,103,98,89,98,98,92,93,56,65,B+,31,26.31,0
Team 17,Player #10,5,107,89,85,107,99,111,86,95,113,50,68,B+,31,30.137,0
Team 17,Player #11,1,115,100,79,79,85,77,104,116,90,66,67,B+,31,30.998,0
Team 17,Player #12,2,95,100,74,77,76,72,105,127,90,50,68,B+,31,26.5845,0
Team 17,Player #13,3,87,96,99,92,92,91,90,78,117,50,67,B+,31,26.365,0
Team 17,Player #14,4,92,103,110,111,78,94,96,81,92,56,68,B+,31,27.393,0
Team 17,Player #15,5,87,85,96,97,96,91,79,74,87,58,71,B+,31,27.094,0
Team #18,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,65 - 19
Team 18,Player #1,1,113,96,97,79,74,84,84,122,85,62,60,C+,31,30.932,0
Team 18,Player #2,2,108,88,98,82,104,99,104,99,84,56,74,C+,31,27.8365,0
Team 18,Player #3,3,91,101,101,100,103,111,90,85,86,50,54,C+,31,27.135,0
Team 18,Player #4,4,85,79,127,84,90,95,110,80,98,67,67,C+,31,25.889,0
Team 18,Player #5,5,94,92,106,108,91,86,84,92,110,54,69,C+,31,28.533,0
