Team #0,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,55 - 29
Team 4,Player #7,2,90,92,75,62,77,85,80,109,69,56,65,B+,33,24.931,0
Team 4,Player #8,3,89,98,74,80,80,79,78,88,95,55,65,B+,33,25.54,0
Team 4,Player #9,4,86,83,84,94,74,67,100,68,71,71,64,B+,33,24.423,0
Team 4,Player #10,5,81,89,112,102,97,79,91,62,106,56,73,B+,33,27.569,0
Team 4,Player #11,1,97,98,70,67,74,85,83,114,82,50,50,B+,33,28.257,0
Team 4,Player #12,2,90,87,89,62,62,73,74,102,68,50,56,B+,33,24.326,0
Team 4,Player #13,3,76,97,80,84,73,80,80,87,90,55,73,B+,33,25.44,0
Team 4,Player #14,4,74,75,82,68,74,83,96,79,82,50,66,B+,33,23.276,0
Team 4,Player #15,5,69,81,101,87,113,97,80,75,93,66,72,B+,33,26.507,0
Team #5,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,29 - 55
Team 5,Player #1,1,77,79,57,46,39,69,65,50,56,49,42,D+,33,23.874,0
Team 5,Player #2,2,71,75,54,57,52,53,56,78,56,43,42,D+,33,21.737,0
Team 5,Player #3,3,60,72,73,50,50,67,53,59,67,54,51,D+,33,21.39,0
Team 5,Player #4,4,40,50,72,73,59,44,54,48,60,49,58,D+,33,19.333,0
Team 5,Player #5,5,56,55,65,56,89,54,50,51,66,46,66,D+,33,21.31,0
Team 5,Player #6,1,65,56,48,46,59,51,54,74,57,40,54,D+,33,22.106,0
Team 5,Player #7,2,49,55,55,47,49,59,58,90,65,38,47,D+,33,19.742,0
Team 5,Player #8,3,63,47,64,39,52,55,49,65,73,43,44,D+,33,20.27,0
Team 5,Player #9,4,60,46,87,73,53,64,51,48,53,52,45,D+,33,20.542,0
Team 5,Player #10,5,41,45,75,71,84,63,49,42,62,53,44,D+,33,20.172,0
Team 5,Player #11,1,73,61,61,51,43,55,54,72,56,43,52,D+,33,23.214,0
Team 5,Player #12,2,63,63,60,40,43,65,53,90,75,42,46,D+,33,20.639,0
Team 5,Player #13,3,72,68,65,45,63,51,54,52,69,35,55,D+,33,21.19,0
Team 5,Player #14,4,71,42,76,69,61,63,61,41,68,47,45,D+,33,21.731,0
Team 5,Player #15,5,62,56,54,40,86,52,70,41,62,48,54,D+,33,21.784,0
Team #6,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,37 - 47
Team 6,Player #1,1,86,61,59,50,61,65,60,76,68,59,51,C,33,25.326,0
Team 6,Player #2,2,57,64,61,52,55,70,59,88,67,57,57,C,33,20.955,0
Team 6,Player #3,3,74,69,84,51,69,55,61,74,58,62,53,C,33,21.92,0
Team 6,Player #4,4,77,68,87,69,69,75,70,72,66,56,54,C,33,22.957,0
Team 6,Player #5,5,63,55,84,74,77,67,57,62,69,45,58,C,33,22.685,0
Team 6,Player #6,1,83,69,62,52,51,73,61,81,70,52,69,C,33,25.124,0
Team 6,Player #7,2,68,65,66,61,57,73,61,90,94,62,65,C,33,21.833,0
Team 6,Player #8,3,92,96,56,57,67,68,84,68,56,46,62,C,33,24.16,0
Team 6,Player #9,4,61,68,82,78,61,74,56,51,85,72,64,C,33,21.906,0
Team 6,Player #10,5,72,88,61,64,69,65,61,63,77,51,52,C,33,25.301,0
Team 6,Player #11,1,73,71,68,52,59,83,61,81,63,54,71,C,33,23.972,0
Team 6,Player #12,2,82,73,82,69,63,69,61,101,60,50,45,C,33,23.238,0
Team 6,Player #13,3,56,60,82,56,50,66,61,57,52,50,64,C,33,20.24,0
Team 6,Player #14,4,71,62,75,70,51,72,60,58,82,53,46,C,33,21.95,0
Team 6,Player #15,5,84,76,62,69,80,78,70,71,57,67,54,C,33,25.093,0
Team #7,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,46 - 38
Team 7,Player #1,1,62,71,60,57,68,60,62,75,62,50,60,C,33,23.658,0
Team 7,Player #2,2,67,66,77,57,57,90,65,85,62,50,50,C,33,21.849,0
Team 7,Player #3,3,68,73,69,64,66,73,74,60,73,55,57,C,33,22.44,0
Team 7,Player #4,4,60,61,67,72,62,63,66,64,72,54,54,C,33,21.272,0
Team 7,Player #5,5,61,64,73,67,75,67,65,57,79,50,54,C,33,23.086,0
Team 7,Player #6,1,75,88,67,57,61,68,71,73,57,50,58,C,33,25.987,0
Team 7,Player #7,2,68,69,64,57,62,81,66,71,64,58,58,C,33,21.873,0
Team 7,Player #8,3,66,72,72,60,73,57,68,72,57,53,50,C,33,22.14,0
Team 7,Player #9,4,64,69,68,70,61,75,61,57,61,54,58,C,33,21.949,0
Team 7,Player #10,5,57,60,64,67,87,63,63,57,57,58,55,C,33,22.392,0
Team 7,Player #11,1,67,84,62,57,57,74,67,74,65,54,50,C,33,25.547,0
Team 7,Player #12,2,71,61,57,57,68,81,63,74,69,50,55,C,33,22.187,0
Team 7,Player #13,3,71,66,62,65,61,64,70,57,74,56,53,C,33,21.98,0
Team 7,Player #14,4,74,61,75,61,65,67,67,64,64,59,58,C,33,22.543,0
Team 7,Player #15,5,60,60,70,73,74,69,70,57,72,50,64,C,33,22.623,0
Team #8,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,11 - 73
Team 8,Player #1,1,62,30,38,26,38,39,50,72,49,43,40,D+,33,21.115,0
Team 8,Player #2,2,44,57,54,35,44,56,51,53,49,39,44,D+,33,19.155,0
Team 8,Player #3,3,46,56,53,44,46,46,54,44,60,39,41,D+,33,19.07,0
Team 8,Player #4,4,43,35,59,67,48,51,54,42,51,38,56,D+,33,18.202,0
Team 8,Player #5,5,50,39,46,49,73,33,41,29,56,39,47,D+,33,19.562,0
Team 8,Player #6,1,46,51,39,30,32,64,48,49,38,57,48,D+,33,19.564,0
Team 8,Player #7,2,57,43,34,26,45,54,46,60,40,44,43,D+,33,18.986,0
Team 8,Player #8,3,45,65,48,39,39,50,38,46,54,49,50,D+,33,19.64,0
Team 8,Player #9,4,34,44,57,55,41,47,45,29,45,45,58,D+,33,17.778,0
Team 8,Player #10,5,48,35,48,39,46,53,48,40,67,51,43,D+,33,19.271,0
Team 8,Player #11,1,42,62,29,28,36,47,52,72,37,38,37,D+,33,21.045,0
Team 8,Player #12,2,58,55,47,27,32,48,41,61,30,42,51,D+,33,18.808,0
Team 8,Player #13,3,66,65,54,49,49,49,40,36,43,38,41,D+,33,19.8,0
Team 8,Player #14,4,53,58,50,40,33,36,68,33,58,45,36,D+,33,19.108,0
Team 8,Player #15,5,41,44,51,44,55,41,53,34,35,51,42,D+,33,18.611,0
Team #9,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,58 - 26
Team 9,Player #1,1,72,67,67,65,67,67,85,91,78,52,75,C,33,24.226,0
Team 9,Player #2,2,87,79,80,61,61,64,74,79,67,57,51,C,33,23.609,0
Team 9,Player #3,3,66,78,95,65,64,88,90,76,66,58,48,C,33,23.24,0
Team 9,Player #4,4,64,76,103,92,72,81,62,59,72,52,52,C,33,23.317,0
Team 9,Player #5,5,62,75,73,87,92,85,64,68,81,44,63,C,33,24.723,0
Team 9,Player #6,1,79,95,62,58,67,71,69,89,72,45,48,C,33,26.97,0
Team 9,Player #7,2,72,79,79,67,56,69,79,92,80,41,57,C,33,23.114,0
Team 9,Player #8,3,99,91,85,61,58,91,75,78,87,49,50,C,33,25.25,0
Team 9,Player #9,4,77,79,79,69,77,70,73,65,80,53,56,C,33,23.217,0
Team 9,Player #10,5,73,60,80,86,111,67,82,61,78,54,65,C,33,24.804,0
Team 9,Player #11,1,71,69,80,57,81,77,72,99,83,46,43,C,33,24.41,0
Team 9,Player #12,2,65,79,78,64,69,84,67,92,69,41,57,C,33,23.128,0
Team 9,Player #13,3,80,86,100,77,78,84,74,77,80,46,43,C,33,24.3,0
Team 9,Player #14,4,77,75,93,77,79,69,62,60,83,51,83,C,33,23.193,0
Team 9,Player #15,5,59,69,79,70,102,81,72,53,62,57,41,C,33,23.804,0
Team #10,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,55 - 29
Team 10,Player #1,1,72,98,82,59,64,79,67,87,78,63,79,B,33,27.631,0
Team 10,Player #2,2,67,83,72,60,68,84,88,99,66,56,50,B,33,23.779,0
Team 10,Player #3,3,85,83,72,82,82,73,71,79,81,62,71,B,33,23.9,0
Team 10,Player #4,4,81,83,95,81,67,81,71,55,71,50,61,B,33,23.778,0
Team 10,Player #5,5,75,69,82,87,95,75,80,72,82,67,56,B,33,25.003,0
Team 10,Player #6,1,85,85,67,55,75,75,83,88,69,50,50,B,33,25.852,0
Team 10,Player #7,2,101,70,81,60,55,74,68,74,78,62,61,B,33,25.199,0
Team 10,Player #8,3,76,81,78,72,66,67,75,60,83,55,55,B,33,23.11,0
Team 10,Player #9,4,90,77,80,82,92,84,73,60,74,50,66,B,33,24.682,0
Team 10,Player #10,5,68,70,78,86,97,60,61,66,78,64,62,B,33,23.967,0
Team 10,Player #11,1,88,90,71,55,61,76,84,79,65,66,68,B,33,26.319,0
Team 10,Player #12,2,77,91,74,55,72,72,92,104,79,62,62,B,33,24.746,0
Team 10,Player #13,3,70,62,98,68,72,85,74,81,69,60,59,B,33,22.47,0
Team 10,Player #14,4,64,67,76,77,83,74,70,55,91,50,75,B,33,22.186,0
Team 10,Player #15,5,86,67,73,76,75,87,68,73,67,55,55,B,33,25.634,0
Team #11,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,45 - 39
Team 11,Player #1,1,95,80,65,60,62,75,85,93,76,52,60,C,33,27.417,0
Team 11,Player #2,2,102,79,64,61,69,68,73,95,67,46,61,C,33,25.6645,0
Team 11,Player #3,3,85,89,92,78,71,73,89,84,87,46,52,C,33,24.815,0
Team 11,Player #4,4,83,85,83,95,82,91,89,79,82,53,69,C,33,24.883,0
Team 11,Player #5,5,78,66,94,78,91,76,78,72,95,57,79,C,33,25.648,0
Team 11,Player #6,1,77,91,71,67,69,80,90,95,69,64,53,C,33,27.085,0
Team 11,Player #7,2,104,91,78,78,70,67,80,93,66,57,64,C,33,26.0695,0
Team 11,Player #8,3,96,79,75,78,61,73,96,67,73,47,56,C,33,25.005,0
Team 11,Player #9,4,90,80,79,79,61,95,78,70,89,45,60,C,33,24.841,0
Team 11,Player #10,5,81,65,96,73,93,67,68,68,90,51,46,C,33,25.749,0
Team 11,Player #11,1,75,85,73,74,65,78,81,94,79,47,78,C,33,26.331,0
Team 11,Player #12,2,92,86,71,67,61,76,80,93,90,52,46,C,33,24.9215,0
Team 11,Player #13,3,76,86,83,61,60,79,78,68,69,45,51,C,33,23.755,0
Team 11,Player #14,4,92,88,80,93,100,89,83,71,91,59,70,C,33,25.674,0
Team 11,Player #15,5,80,66,85,84,74,78,70,80,79,45,64,C,33,25.424,0
Team #12,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,16 - 68
Team 12,Player #1,1,67,58,66,56,54,54,49,66,58,54,54,C,33,22.602,0
Team 12,Player #2,2,67,65,54,49,57,57,54,58,56,55,50,C,33,20.7845,0
Team 12,Player #3,3,65,62,58,57,58,58,59,60,59,50,50,C,33,20.765,0
Team 12,Player #4,4,61,55,62,64,57,61,57,49,58,50,58,C,33,20.523,0
Team 12,Player #5,5,58,49,69,55,72,49,53,54,53,50,61,C,33,21.41,0
Team 12,Player #6,1,72,64,62,49,54,58,57,72,57,61,58,C,33,23.368,0
Team 12,Player #7,2,59,71,58,60,49,49,54,71,52,50,53,C,33,21.2675,0
Team 12,Player #8,3,60,69,52,57,56,61,59,49,59,53,55,C,33,21.005,0
Team 12,Player #9,4,67,56,62,62,56,71,64,49,61,53,59,C,33,21.278,0
Team 12,Player #10,5,49,63,69,62,57,57,63,52,57,53,57,C,33,22.079,0
Team 12,Player #11,1,70,71,57,49,49,55,65,75,57,54,55,C,33,23.24,0
Team 12,Player #12,2,57,56,64,52,59,54,55,73,59,50,53,C,33,19.9065,0
Team 12,Player #13,3,64,58,67,62,54,56,52,52,60,58,50,C,33,20.605,0
Team 12,Player #14,4,58,62,62,70,59,54,57,56,54,53,58,C,33,20.663,0
Team 12,Player #15,5,63,54,64,52,62,61,58,49,57,60,58,C,33,21.938,0
Team #13,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,30 - 54
Team 13,Player #1,1,75,75,46,45,59,48,63,72,60,40,51,D+,33,23.579,0
Team 13,Player #2,2,65,69,58,46,59,63,48,88,56,49,45,D+,33,21.3365,0
Team 13,Player #3,3,70,65,63,48,46,54,55,70,73,41,54,D+,33,21.265,0
Team 13,Player #4,4,57,55,66,63,56,82,62,41,60,51,46,D+,33,20.355,0
Team 13,Player #5,5,60,56,70,73,59,62,60,46,52,46,54,D+,33,21.801,0
Team 13,Player #6,1,66,71,50,46,52,55,67,86,56,42,46,D+,33,23.341,0
Team 13,Player #7,2,63,87,58,41,41,64,53,82,51,48,44,D+,33,23.0775,0
Team 13,Player #8,3,51,61,56,53,48,56,56,47,50,58,41,D+,33,19.935,0
Team 13,Player #9,4,63,58,74,59,50,57,53,47,61,41,47,D+,33,20.682,0
Team 13,Player #10,5,60,43,62,66,65,57,51,73,74,43,43,D+,33,21.955,0
Team 13,Player #11,1,75,76,46,41,49,58,49,76,52,41,70,D+,33,23.629,0
Team 13,Player #12,2,63,83,68,54,42,66,63,74,58,45,49,D+,33,22.8635,0
Team 13,Player #13,3,61,70,56,59,60,62,72,57,68,49,42,D+,33,21.515,0
Team 13,Player #14,4,66,52,73,69,44,52,63,48,63,52,49,D+,33,21.105,0
Team 13,Player #15,5,57,56,58,58,79,48,52,60,70,42,55,D+,33,21.476,0
Team #14,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,21 - 63
Team 14,Player #1,1,67,60,55,51,51,58,65,63,56,50,43,D+,33,22.587,0
Team 14,Player #2,2,67,55,52,52,57,53,70,85,50,43,45,D+,33,21.1595,0
Team 14,Player #3,3,63,69,54,50,53,52,59,59,65,52,37,D+,33,20.995,0
Team 14,Player #4,4,50,58,53,61,59,72,66,56,54,36,44,D+,33,20.29,0
Team 14,Player #5,5,54,69,69,68,62,51,57,51,82,36,41,D+,33,23.065,0
Team 14,Player #6,1,64,67,63,49,56,58,65,63,57,37,51,D+,33,22.674,0
Team 14,Player #7,2,58,57,68,58,52,56,57,77,60,41,39,D+,33,20.1085,0
Team 14,Player #8,3,62,58,71,50,55,58,57,55,55,38,48,D+,33,20.385,0
Team 14,Player #9,4,56,67,74,63,62,48,67,59,64,45,45,D+,33,21.435,0
Team 14,Player #10,5,62,54,70,57,73,58,63,51,59,38,52,D+,33,22.162,0
Team 14,Player #11,1,57,72,51,51,63,58,58,69,50,45,39,D+,33,23.233,0
Team 14,Player #12,2,60,71,52,47,54,52,47,73,51,40,39,D+,33,21.1725,0
Team 14,Player #13,3,64,57,63,62,64,55,51,55,55,41,53,D+,33,20.625,0
Team 14,Player #14,4,57,59,71,56,49,64,57,48,70,44,47,D+,33,20.396,0
Team 14,Player #15,5,66,61,51,51,60,52,57,46,70,47,39,D+,33,22.132,0
Team #15,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,33 - 51
Team 15,Player #1,1,76,77,62,52,64,58,65,84,59,57,71,C+,33,24.338,0
Team 15,Player #2,2,75,65,71,59,52,64,86,92,57,55,62,C+,33,22.5025,0
Team 15,Player #3,3,83,72,78,64,70,59,70,63,64,56,50,C+,33,23.155,0
Team 15,Player #4,4,69,63,68,88,69,63,78,58,65,56,72,C+,33,22.182,0
Team 15,Player #5,5,64,52,77,65,64,75,52,56,78,56,50,C+,33,22.683,0
Team 15,Player #6,1,99,71,58,52,52,72,78,87,71,63,56,C+,33,27.554,0
Team 15,Player #7,2,67,70,58,52,58,75,80,80,77,56,70,C+,33,22.0605,0
Team 15,Player #8,3,73,84,91,65,52,56,67,65,77,50,56,C+,33,23.305,0
Team 15,Player #9,4,79,68,71,70,85,68,57,58,60,50,75,C+,33,22.966,0
Team 15,Player #10,5,70,69,82,81,76,59,78,56,79,50,57,C+,33,23.975,0
Team 15,Player #11,1,85,78,64,70,64,74,78,94,59,50,57,C+,33,25.954,0
Team 15,Player #12,2,70,77,78,52,58,52,64,52,57,57,58,C+,33,21.9295,0
Team 15,Player #13,3,76,67,63,65,79,52,62,83,68,57,50,C+,33,22.495,0
Team 15,Player #14,4,58,76,84,64,76,71,65,69,69,57,57,C+,33,22.938,0
Team 15,Player #15,5,65,58,79,62,87,76,79,58,76,56,50,C+,33,23.413,0
Team #16,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,45 - 39
Team 16,Player #1,1,98,101,77,67,83,85,90,106,77,46,53,C,33,28.982,0
Team 16,Player #2,2,93,93,71,73,68,93,83,83,82,51,67,C,33,25.2925,0
Team 16,Player #3,3,85,88,81,76,77,79,97,83,90,47,57,C,33,25.055,0
Team 16,Player #4,4,91,106,86,99,71,65,96,65,82,60,57,C,33,26.982,0
Team 16,Player #5,5,73,71,88,95,102,85,81,75,84,53,54,C,33,25.615,0
Team 16,Player #6,1,90,90,85,66,68,88,95,104,81,51,68,C,33,27.626,0
Team 16,Player #7,2,78,105,66,66,78,88,92,90,109,50,56,C,33,27.0135,0
Team 16,Player #8,3,100,81,91,81,87,79,74,75,78,44,57,C,33,26.075,0
Team 16,Player #9,4,93,92,78,96,73,80,86,73,83,50,60,C,33,25.665,0
Team 16,Player #10,5,83,77,88,90,90,69,70,78,78,55,58,C,33,26.301,0
Team 16,Player #11,1,100,103,65,72,77,90,84,99,77,58,51,C,33,29.065,0
Team 16,Player #12,2,69,91,71,72,86,83,87,107,96,58,56,C,33,25.5425,0
Team 16,Player #13,3,112,84,83,71,87,78,74,86,93,53,53,C,33,27.345,0
Team 16,Player #14,4,81,71,94,72,77,88,88,78,88,50,59,C,33,24.606,0
Team 16,Player #15,5,93,85,98,89,90,71,101,70,84,45,51,C,33,27.979,0
Team #17,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,61 - 23
Team 17,Player #1,1,111,94,77,67,82,98,89,116,81,50,62,B+,33,30.438,0
Team 17,Player #2,2,90,79,86,73,73,87,99,123,100,64,64,B+,33,25.6015,0
Team 17,Player #3,3,95,89,67,90,73,81,97,67,111,50,65,B+,33,25.535,0
Team 17,Player #4,4,99,84,106,108,67,88,80,85,72,56,70,B+,33,26.398,0
Team 17,Player #5,5,93,78,96,103,98,82,73,67,114,54,72,B+,33,27.998,0
Team 17,Player #6,1,107,98,88,67,72,84,73,129,74,54,62,B+,33,29.758,0
Team 17,Player #7,2,102,103,87,73,92,97,97,115,91,50,68,B+,33,27.0965,0
Team 17,Player #8,3,101,84,119,67,103,87,99,76,89,62,78,B+,33,26.675,0
Team 17,Player #9,4,86,92,103,98,89,98,98,92,93,56,65,B+,33,26.31,0
Team 17,Player #10,5,107,89,85,107,99,111,86,95,113,50,68,B+,33,30.137,0
Team 17,Player #11,1,115,100,79,79,85,77,104,116,90,66,67,B+,33,30.998,0
Team 17,Player #12,2,95,100,74,77,76,72,105,127,90,50,68,B+,33,26.5845,0
Team 17,Player #13,3,87,96,99,92,92,91,90,78,117,50,67,B+,33,26.365,0
Team 17,Player #14,4,92,103,110,111,78,94,96,81,92,56,68,B+,33,27.393,0
Team 17,Player #15,5,87,85,96,97,96,91,79,74,87,58,71,B+,33,27.094,0
Team #18,Player,Position,Layup,Dunk,Jumpshot,3PT,Pass,ShotContest,DefenseIQ,Jumping,Seperation,Durability,Stamina,Development,Age,Overall,67 - 17
Team 18,Player #1,1,113,92,94,76,70,81,79,122,85,59,60,C+,33,30.831,0
Team 18,Player #2,2,108,83,95,79,100,99,100,99,80,51,69,C+,33,27.6625,0
Team 18,Player #3,3,87,98,95,97,100,108,86,80,86,47,50,C+,33,26.745,0
Team 18,Player #4,4,81,76,127,84,90,91,107,78,94,62,64,C+,33,25.599,0
Team 18,Player #5,5,90,92,106,106,91,86,79,87,106,50,66,C+,33,28.356,0
